Utterance_ID,Conversation_ID,No_Of_Turns,Turn_ID
4834,1079,4,3
4835,1079,4,3
4836,1079,4,3
4837,1080,4,3
4838,1080,4,3
4839,1080,4,3
4840,1080,4,3
4841,1080,4,3
4842,1080,4,3
4843,1080,4,3
4844,1080,4,3
4845,1082,4,3
4846,1082,4,3
4847,1082,4,3
4848,1082,4,3
4849,1082,4,3
4850,1082,4,3
4851,1082,4,3
4852,1082,4,3
4853,1083,4,3
4854,1083,4,3
4855,1083,4,3
4856,1083,4,3
4857,1084,4,3
4858,1084,4,3
4859,1084,4,3
4860,1084,4,3
4861,1085,4,3
4862,1085,4,3
4863,1085,4,3
4864,1085,4,3
4865,1086,4,3
4866,1086,4,3
4867,1086,4,3
4868,1086,4,3
4869,1086,4,3
4870,1086,4,3
4871,1086,4,3
4872,1086,4,3
4873,1087,4,3
4874,1087,4,3
4875,1087,4,3
4876,1087,4,3
4877,1088,4,3
4878,1088,4,3
4879,1088,4,3
4880,1088,4,3
4881,1088,4,3
4882,1088,4,3
4883,1088,4,3
4884,1088,4,3
4885,1089,4,3
4886,1089,4,3
4887,1089,4,3
4888,1089,4,3
4889,1089,4,3
4890,1089,4,3
4891,1089,4,3
4892,1089,4,3
4893,1090,4,3
4894,1090,4,3
4895,1090,4,3
4896,1090,4,3
4897,1090,4,3
4898,1090,4,3
4899,1090,4,3
4900,1090,4,3
4901,1091,4,3
4902,1091,4,3
4903,1091,4,3
4904,1091,4,3
4905,1091,4,3
4906,1091,4,3
4907,1091,4,3
4908,1091,4,3
4909,1091,4,3
4910,1091,4,3
4911,1091,4,3
4912,1091,4,3
4913,1091,4,3
4914,1091,4,3
4915,1091,4,3
4916,1091,4,3
4917,1092,4,3
4918,1092,4,3
4919,1092,4,3
4920,1092,4,3
4921,1092,4,3
4922,1092,4,3
4923,1092,4,3
4924,1092,4,3
4925,1092,4,3
4926,1092,4,3
4927,1092,4,3
4928,1092,4,3
4929,1092,4,3
4930,1092,4,3
4931,1092,4,3
4932,1092,4,3
4933,1093,4,3
4934,1093,4,3
4935,1093,4,3
4936,1093,4,3
4937,1093,4,3
4938,1093,4,3
4939,1093,4,3
4940,1093,4,3
4941,1094,4,3
4942,1094,4,3
4943,1094,4,3
4944,1094,4,3
4945,1094,4,3
4946,1094,4,3
4947,1094,4,3
4948,1094,4,3
4949,1094,4,3
4950,1094,4,3
4951,1094,4,3
4952,1094,4,3
4953,1095,4,3
4954,1095,4,3
4955,1095,4,3
4956,1095,4,3
4957,1095,4,3
4958,1095,4,3
4959,1095,4,3
4960,1095,4,3
4961,1096,4,3
4962,1096,4,3
4963,1096,4,3
4964,1096,4,3
4965,1097,4,3
4966,1097,4,3
4967,1097,4,3
4968,1097,4,3
4969,1097,4,3
4970,1097,4,3
4971,1097,4,3
4972,1097,4,3
4973,1098,4,3
4974,1098,4,3
4975,1098,4,3
4976,1098,4,3
4977,1100,3,3
4978,1100,3,3
4979,1100,3,3
4980,1100,3,3
4981,1101,4,3
4982,1101,4,3
4983,1101,4,3
4984,1101,4,3
4985,1101,4,3
4986,1101,4,3
4987,1101,4,3
4988,1101,4,3
4989,1102,4,3
4990,1102,4,3
4991,1102,4,3
4992,1102,4,3
4993,1103,4,3
4994,1103,4,3
4995,1103,4,3
4996,1103,4,3
4997,1103,4,3
4998,1103,4,3
4999,1103,4,3
5000,1103,4,3
5001,1065,4,4
5002,1065,4,4
5003,1065,4,4
5004,1065,4,4
5005,1067,4,4
5006,1067,4,4
5007,1067,4,4
5008,1067,4,4
5009,1067,4,4
5010,1067,4,4
5011,1067,4,4
5012,1067,4,4
5013,1067,4,4
5014,1067,4,4
5015,1067,4,4
5016,1067,4,4
5017,1069,4,4
5018,1069,4,4
5019,1069,4,4
5020,1069,4,4
5021,1069,4,4
5022,1069,4,4
5023,1069,4,4
5024,1069,4,4
5025,1069,4,4
5026,1069,4,4
5027,1069,4,4
5028,1069,4,4
5029,1069,4,4
5030,1069,4,4
5031,1069,4,4
5032,1069,4,4
5033,1070,4,4
5034,1070,4,4
5035,1070,4,4
5036,1070,4,4
5037,1070,4,4
5038,1070,4,4
5039,1070,4,4
5040,1070,4,4
5041,1071,4,4
5042,1071,4,4
5043,1071,4,4
5044,1071,4,4
5045,1071,4,4
5046,1071,4,4
5047,1071,4,4
5048,1071,4,4
5049,1072,4,4
5050,1072,4,4
5051,1072,4,4
5052,1072,4,4
5053,1073,4,4
5054,1073,4,4
5055,1073,4,4
5056,1073,4,4
5057,1073,4,4
5058,1073,4,4
5059,1073,4,4
5060,1073,4,4
5061,1074,4,4
5062,1074,4,4
5063,1074,4,4
5064,1074,4,4
5065,1075,4,4
5066,1075,4,4
5067,1075,4,4
5068,1075,4,4
5069,1075,4,4
5070,1075,4,4
5071,1075,4,4
5072,1075,4,4
5073,1075,4,4
5074,1075,4,4
5075,1075,4,4
5076,1075,4,4
5077,1075,4,4
5078,1075,4,4
5079,1075,4,4
5080,1075,4,4
5081,1076,4,4
5082,1076,4,4
5083,1076,4,4
5084,1076,4,4
5085,1077,4,4
5086,1077,4,4
5087,1077,4,4
5088,1077,4,4
5089,1077,4,4
5090,1077,4,4
5091,1077,4,4
5092,1077,4,4
5093,1077,4,4
5094,1077,4,4
5095,1077,4,4
5096,1077,4,4
5097,1078,4,4
5098,1078,4,4
5099,1078,4,4
5100,1078,4,4
5101,1079,4,4
5102,1079,4,4
5103,1079,4,4
5104,1079,4,4
5105,1079,4,4
5106,1079,4,4
5107,1079,4,4
5108,1079,4,4
5109,1080,4,4
5110,1080,4,4
5111,1080,4,4
5112,1080,4,4
5113,1080,4,4
5114,1080,4,4
5115,1080,4,4
5116,1080,4,4
5117,1081,4,4
5118,1081,4,4
5119,1081,4,4
5120,1081,4,4
5121,1082,4,4
5122,1082,4,4
5123,1082,4,4
5124,1082,4,4
5125,1082,4,4
5126,1082,4,4
5127,1082,4,4
5128,1082,4,4
5129,1083,4,4
5130,1083,4,4
5131,1083,4,4
5132,1083,4,4
5133,1083,4,4
5134,1083,4,4
5135,1083,4,4
5136,1083,4,4
5137,1083,4,4
5138,1083,4,4
5139,1083,4,4
5140,1083,4,4
5141,1084,4,4
5142,1084,4,4
5143,1084,4,4
5144,1084,4,4
5145,1084,4,4
5146,1084,4,4
5147,1084,4,4
5148,1084,4,4
5149,1084,4,4
5150,1084,4,4
5151,1084,4,4
5152,1084,4,4
5153,1085,4,4
5154,1085,4,4
5155,1085,4,4
5156,1085,4,4
5157,1085,4,4
5158,1085,4,4
5159,1085,4,4
5160,1085,4,4
5161,1086,4,4
5162,1086,4,4
5163,1086,4,4
5164,1086,4,4
5165,1086,4,4
5166,1086,4,4
5167,1086,4,4
5168,1086,4,4
5169,1086,4,4
5170,1086,4,4
5171,1086,4,4
5172,1086,4,4
5173,1087,4,4
5174,1087,4,4
5175,1087,4,4
5176,1087,4,4
5177,1087,4,4
5178,1087,4,4
5179,1087,4,4
5180,1087,4,4
5181,1087,4,4
5182,1087,4,4
5183,1087,4,4
5184,1087,4,4
5185,1087,4,4
5186,1087,4,4
5187,1087,4,4
5188,1087,4,4
5189,1088,4,4
5190,1088,4,4
5191,1088,4,4
5192,1088,4,4
5193,1088,4,4
5194,1088,4,4
5195,1088,4,4
5196,1088,4,4
5197,1088,4,4
5198,1088,4,4
5199,1088,4,4
5200,1088,4,4
5201,1088,4,4
5202,1088,4,4
5203,1088,4,4
5204,1088,4,4
5205,1089,4,4
5206,1089,4,4
5207,1089,4,4
5208,1089,4,4
5209,1089,4,4
5210,1089,4,4
5211,1089,4,4
5212,1089,4,4
5213,1089,4,4
5214,1089,4,4
5215,1089,4,4
5216,1089,4,4
5217,1090,4,4
5218,1090,4,4
5219,1090,4,4
5220,1090,4,4
5221,1090,4,4
5222,1090,4,4
5223,1090,4,4
5224,1090,4,4
5225,1091,4,4
5226,1091,4,4
5227,1091,4,4
5228,1091,4,4
5229,1091,4,4
5230,1091,4,4
5231,1091,4,4
5232,1091,4,4
5233,1092,4,4
5234,1092,4,4
5235,1092,4,4
5236,1092,4,4
5237,1092,4,4
5238,1092,4,4
5239,1092,4,4
5240,1092,4,4
5241,1093,4,4
5242,1093,4,4
5243,1093,4,4
5244,1093,4,4
5245,1093,4,4
5246,1093,4,4
5247,1093,4,4
5248,1093,4,4
5249,1093,4,4
5250,1093,4,4
5251,1093,4,4
5252,1093,4,4
5253,1094,4,4
5254,1094,4,4
5255,1094,4,4
5256,1094,4,4
5257,1094,4,4
5258,1094,4,4
5259,1094,4,4
5260,1094,4,4
5261,1095,4,4
5262,1095,4,4
5263,1095,4,4
5264,1095,4,4
5265,1095,4,4
5266,1095,4,4
5267,1095,4,4
5268,1095,4,4
5269,1095,4,4
5270,1095,4,4
5271,1095,4,4
5272,1095,4,4
5273,1095,4,4
5274,1095,4,4
5275,1095,4,4
5276,1095,4,4
5277,1095,4,4
5278,1095,4,4
5279,1095,4,4
5280,1095,4,4
5281,1096,4,4
5282,1096,4,4
5283,1096,4,4
5284,1096,4,4
5285,1096,4,4
5286,1096,4,4
5287,1096,4,4
5288,1096,4,4
5289,1097,4,4
5290,1097,4,4
5291,1097,4,4
5292,1097,4,4
5293,1097,4,4
5294,1097,4,4
5295,1097,4,4
5296,1097,4,4
5297,1097,4,4
5298,1097,4,4
5299,1097,4,4
5300,1097,4,4
5301,1097,4,4
5302,1097,4,4
5303,1097,4,4
5304,1097,4,4
5305,1098,4,4
5306,1098,4,4
5307,1098,4,4
5308,1098,4,4
5309,1098,4,4
5310,1098,4,4
5311,1098,4,4
5312,1098,4,4
5313,1098,4,4
5314,1098,4,4
5315,1098,4,4
5316,1098,4,4
5317,1098,4,4
5318,1098,4,4
5319,1098,4,4
5320,1098,4,4
5321,1098,4,4
5322,1098,4,4
5323,1098,4,4
5324,1098,4,4
5325,1099,4,4
5326,1099,4,4
5327,1099,4,4
5328,1099,4,4
5329,1101,4,4
5330,1101,4,4
5331,1101,4,4
5332,1101,4,4
5333,1101,4,4
5334,1101,4,4
5335,1101,4,4
5336,1101,4,4
5337,1102,4,4
5338,1102,4,4
5339,1102,4,4
5340,1102,4,4
5341,1102,4,4
5342,1102,4,4
5343,1102,4,4
5344,1102,4,4
5345,1103,4,4
5346,1103,4,4
5347,1103,4,4
5348,1103,4,4
5349,1104,4,4
5350,1104,4,4
5351,1104,4,4
5352,1104,4,4
5353,1104,4,4
5354,1104,4,4
5355,1104,4,4
5356,1104,4,4
5357,1105,4,4
5358,1105,4,4
5359,1105,4,4
5360,1105,4,4
5361,1105,4,4
5362,1105,4,4
5363,1105,4,4
5364,1105,4,4
5365,1105,4,4
5366,1105,4,4
5367,1105,4,4
5368,1105,4,4
5369,1106,4,4
5370,1106,4,4
5371,1106,4,4
5372,1106,4,4
5373,1106,4,4
5374,1106,4,4
5375,1106,4,4
5376,1106,4,4
5377,1107,4,4
5378,1107,4,4
5379,1107,4,4
5380,1107,4,4
5381,1108,4,4
5382,1108,4,4
5383,1108,4,4
5384,1108,4,4
5385,1108,4,4
5386,1108,4,4
5387,1108,4,4
5388,1108,4,4
5389,1108,4,4
5390,1108,4,4
5391,1108,4,4
5392,1108,4,4
5393,1108,4,4
5394,1108,4,4
5395,1108,4,4
5396,1108,4,4
5397,1109,4,4
5398,1109,4,4
5399,1109,4,4
5400,1109,4,4
5401,1109,4,4
5402,1109,4,4
5403,1109,4,4
5404,1109,4,4
5405,1110,4,4
5406,1110,4,4
5407,1110,4,4
5408,1110,4,4
5409,1111,4,4
5410,1111,4,4
5411,1111,4,4
5412,1111,4,4
5413,1112,4,4
5414,1112,4,4
5415,1112,4,4
5416,1112,4,4
5417,1112,4,4
5418,1112,4,4
5419,1112,4,4
5420,1112,4,4
5421,1142,3,0
5422,1142,3,1
5423,1142,3,1
5424,1142,3,1
5425,1142,3,1
5426,1143,3,0
5427,1143,3,1
5428,1143,3,1
5429,1143,3,1
5430,1143,3,1
5431,1144,3,0
5432,1144,3,1
5433,1144,3,1
5434,1144,3,1
5435,1144,3,1
5436,1145,3,0
5437,1145,3,1
5438,1145,3,1
5439,1145,3,1
5440,1145,3,1
5441,1146,3,0
5442,1146,3,1
5443,1146,3,1
5444,1146,3,1
5445,1146,3,1
5446,1147,3,0
5447,1147,3,1
5448,1147,3,1
5449,1147,3,1
5450,1147,3,1
5451,1148,3,0
5452,1148,3,1
5453,1148,3,1
5454,1148,3,1
5455,1148,3,1
5456,1149,3,0
5457,1149,3,1
5458,1149,3,1
5459,1149,3,1
5460,1149,3,1
5461,1150,3,0
5462,1150,3,1
5463,1150,3,1
5464,1150,3,1
5465,1150,3,1
5466,1151,3,0
5467,1151,3,1
5468,1151,3,1
5469,1151,3,1
5470,1151,3,1
5471,1152,3,0
5472,1152,3,1
5473,1152,3,1
5474,1152,3,1
5475,1152,3,1
5476,1153,3,0
5477,1153,3,1
5478,1153,3,1
5479,1153,3,1
5480,1153,3,1
5481,1154,3,0
5482,1154,3,1
5483,1154,3,1
5484,1154,3,1
5485,1154,3,1
5486,1155,3,0
5487,1155,3,1
5488,1155,3,1
5489,1155,3,1
5490,1155,3,1
5491,1156,3,0
5492,1156,3,1
5493,1156,3,1
5494,1156,3,1
5495,1156,3,1
5496,1143,3,2
5497,1143,3,2
5498,1143,3,2
5499,1143,3,2
5500,1142,3,2
5501,1142,3,2
5502,1142,3,2
5503,1142,3,2
5504,1142,3,2
5505,1142,3,2
5506,1142,3,2
5507,1142,3,2
5508,1142,3,2
5509,1142,3,2
5510,1142,3,2
5511,1142,3,2
5512,1144,3,2
5513,1144,3,2
5514,1144,3,2
5515,1144,3,2
5516,1143,3,2
5517,1143,3,2
5518,1143,3,2
5519,1143,3,2
5520,1143,3,2
5521,1143,3,2
5522,1143,3,2
5523,1143,3,2
5524,1143,3,2
5525,1143,3,2
5526,1143,3,2
5527,1143,3,2
5528,1145,3,2
5529,1145,3,2
5530,1145,3,2
5531,1145,3,2
5532,1144,3,2
5533,1144,3,2
5534,1144,3,2
5535,1144,3,2
5536,1144,3,2
5537,1144,3,2
5538,1144,3,2
5539,1144,3,2
5540,1144,3,2
5541,1144,3,2
5542,1144,3,2
5543,1144,3,2
5544,1146,3,2
5545,1146,3,2
5546,1146,3,2
5547,1146,3,2
5548,1145,3,2
5549,1145,3,2
5550,1145,3,2
5551,1145,3,2
5552,1150,3,2
5553,1150,3,2
5554,1150,3,2
5555,1150,3,2
5556,1145,3,2
5557,1145,3,2
5558,1145,3,2
5559,1145,3,2
5560,1147,3,2
5561,1147,3,2
5562,1147,3,2
5563,1147,3,2
5564,1146,3,2
5565,1146,3,2
5566,1146,3,2
5567,1146,3,2
5568,1146,3,2
5569,1146,3,2
5570,1146,3,2
5571,1146,3,2
5572,1146,3,2
5573,1146,3,2
5574,1146,3,2
5575,1146,3,2
5576,1148,3,2
5577,1148,3,2
5578,1148,3,2
5579,1148,3,2
5580,1147,3,2
5581,1147,3,2
5582,1147,3,2
5583,1147,3,2
5584,1147,3,2
5585,1147,3,2
5586,1147,3,2
5587,1147,3,2
5588,1147,3,2
5589,1147,3,2
5590,1147,3,2
5591,1147,3,2
5592,1149,3,2
5593,1149,3,2
5594,1149,3,2
5595,1149,3,2
5596,1148,3,2
5597,1148,3,2
5598,1148,3,2
5599,1148,3,2
5600,1148,3,2
5601,1148,3,2
5602,1148,3,2
5603,1148,3,2
5604,1148,3,2
5605,1148,3,2
5606,1148,3,2
5607,1148,3,2
5608,1150,3,2
5609,1150,3,2
5610,1150,3,2
5611,1150,3,2
5612,1149,3,2
5613,1149,3,2
5614,1149,3,2
5615,1149,3,2
5616,1149,3,2
5617,1149,3,2
5618,1149,3,2
5619,1149,3,2
5620,1149,3,2
5621,1149,3,2
5622,1149,3,2
5623,1149,3,2
5624,1151,3,2
5625,1151,3,2
5626,1151,3,2
5627,1151,3,2
5628,1150,3,2
5629,1150,3,2
5630,1150,3,2
5631,1150,3,2
5632,1150,3,2
5633,1150,3,2
5634,1150,3,2
5635,1150,3,2
5636,1150,3,2
5637,1150,3,2
5638,1150,3,2
5639,1150,3,2
5640,1152,3,2
5641,1152,3,2
5642,1152,3,2
5643,1152,3,2
5644,1151,3,2
5645,1151,3,2
5646,1151,3,2
5647,1151,3,2
5648,1151,3,2
5649,1151,3,2
5650,1151,3,2
5651,1151,3,2
5652,1151,3,2
5653,1151,3,2
5654,1151,3,2
5655,1151,3,2
5656,1153,3,2
5657,1153,3,2
5658,1153,3,2
5659,1153,3,2
5660,1152,3,2
5661,1152,3,2
5662,1152,3,2
5663,1152,3,2
5664,1152,3,2
5665,1152,3,2
5666,1152,3,2
5667,1152,3,2
5668,1152,3,2
5669,1152,3,2
5670,1152,3,2
5671,1152,3,2
5672,1154,3,2
5673,1154,3,2
5674,1154,3,2
5675,1154,3,2
5676,1153,3,2
5677,1153,3,2
5678,1153,3,2
5679,1153,3,2
5680,1153,3,2
5681,1153,3,2
5682,1153,3,2
5683,1153,3,2
5684,1153,3,2
5685,1153,3,2
5686,1153,3,2
5687,1153,3,2
5688,1155,3,2
5689,1155,3,2
5690,1155,3,2
5691,1155,3,2
5692,1154,3,2
5693,1154,3,2
5694,1154,3,2
5695,1154,3,2
5696,1154,3,2
5697,1154,3,2
5698,1154,3,2
5699,1154,3,2
5700,1154,3,2
5701,1154,3,2
5702,1154,3,2
5703,1154,3,2
5704,1156,3,2
5705,1156,3,2
5706,1156,3,2
5707,1156,3,2
5708,1155,3,2
5709,1155,3,2
5710,1155,3,2
5711,1155,3,2
5712,1155,3,2
5713,1155,3,2
5714,1155,3,2
5715,1155,3,2
5716,1155,3,2
5717,1155,3,2
5718,1155,3,2
5719,1155,3,2
5720,1156,3,2
5721,1156,3,2
5722,1156,3,2
5723,1156,3,2
5724,1156,3,2
5725,1156,3,2
5726,1156,3,2
5727,1156,3,2
5728,1156,3,2
5729,1156,3,2
5730,1156,3,2
5731,1156,3,2
5732,1156,3,2
5733,1156,3,2
5734,1156,3,2
5735,1156,3,2
5736,1146,3,3
5737,1146,3,3
5738,1146,3,3
5739,1146,3,3
5740,1153,3,3
5741,1153,3,3
5742,1153,3,3
5743,1153,3,3
5744,1152,3,3
5745,1152,3,3
5746,1152,3,3
5747,1152,3,3
5748,1143,3,3
5749,1143,3,3
5750,1143,3,3
5751,1143,3,3
5752,1155,3,3
5753,1155,3,3
5754,1155,3,3
5755,1155,3,3
5756,1145,3,3
5757,1145,3,3
5758,1145,3,3
5759,1145,3,3
5760,1156,3,3
5761,1156,3,3
5762,1156,3,3
5763,1156,3,3
5764,1155,3,3
5765,1155,3,3
5766,1155,3,3
5767,1155,3,3
5768,1153,3,3
5769,1153,3,3
5770,1153,3,3
5771,1153,3,3
5772,1146,3,3
5773,1146,3,3
5774,1146,3,3
5775,1146,3,3
5776,1150,3,3
5777,1150,3,3
5778,1150,3,3
5779,1150,3,3
5780,1152,3,3
5781,1152,3,3
5782,1152,3,3
5783,1152,3,3
5784,1148,3,3
5785,1148,3,3
5786,1148,3,3
5787,1148,3,3
5788,1146,3,3
5789,1146,3,3
5790,1146,3,3
5791,1146,3,3
5792,1148,3,3
5793,1148,3,3
5794,1148,3,3
5795,1148,3,3
5796,1146,3,3
5797,1146,3,3
5798,1146,3,3
5799,1146,3,3
5800,1151,3,3
5801,1151,3,3
5802,1151,3,3
5803,1151,3,3
5804,1143,3,3
5805,1143,3,3
5806,1143,3,3
5807,1143,3,3
5808,1150,3,3
5809,1150,3,3
5810,1150,3,3
5811,1150,3,3
5812,1148,3,3
5813,1148,3,3
5814,1148,3,3
5815,1148,3,3
5816,1151,3,3
5817,1151,3,3
5818,1151,3,3
5819,1151,3,3
5820,1149,3,3
5821,1149,3,3
5822,1149,3,3
5823,1149,3,3
5824,1144,3,3
5825,1144,3,3
5826,1144,3,3
5827,1144,3,3
5828,1148,3,3
5829,1148,3,3
5830,1148,3,3
5831,1148,3,3
5832,1144,3,3
5833,1144,3,3
5834,1144,3,3
5835,1144,3,3
5836,1150,3,3
5837,1150,3,3
5838,1150,3,3
5839,1150,3,3
5840,1151,3,3
5841,1151,3,3
5842,1151,3,3
5843,1151,3,3
5844,1148,3,3
5845,1148,3,3
5846,1148,3,3
5847,1148,3,3
5848,1156,3,3
5849,1156,3,3
5850,1156,3,3
5851,1156,3,3
5852,1146,3,3
5853,1146,3,3
5854,1146,3,3
5855,1146,3,3
5856,1147,3,3
5857,1147,3,3
5858,1147,3,3
5859,1147,3,3
5860,1142,3,3
5861,1142,3,3
5862,1142,3,3
5863,1142,3,3
5864,1148,3,3
5865,1148,3,3
5866,1148,3,3
5867,1148,3,3
5868,1143,3,3
5869,1143,3,3
5870,1143,3,3
5871,1143,3,3
5872,1155,3,3
5873,1155,3,3
5874,1155,3,3
5875,1155,3,3
5876,1146,3,3
5877,1146,3,3
5878,1146,3,3
5879,1146,3,3
5880,1150,3,3
5881,1150,3,3
5882,1150,3,3
5883,1150,3,3
5884,1144,3,3
5885,1144,3,3
5886,1144,3,3
5887,1144,3,3
5888,1143,3,3
5889,1143,3,3
5890,1143,3,3
5891,1143,3,3
5892,1150,3,3
5893,1150,3,3
5894,1150,3,3
5895,1150,3,3
5896,1144,3,3
5897,1144,3,3
5898,1144,3,3
5899,1144,3,3
5900,1150,3,3
5901,1150,3,3
5902,1150,3,3
5903,1150,3,3
5904,1142,3,3
5905,1142,3,3
5906,1142,3,3
5907,1142,3,3
5908,1145,3,3
5909,1145,3,3
5910,1145,3,3
5911,1145,3,3
5912,1150,3,3
5913,1150,3,3
5914,1150,3,3
5915,1150,3,3
5916,1145,3,3
5917,1145,3,3
5918,1145,3,3
5919,1145,3,3
5920,1145,3,3
5921,1145,3,3
5922,1145,3,3
5923,1145,3,3
5924,1151,3,3
5925,1151,3,3
5926,1151,3,3
5927,1151,3,3
5928,1146,3,3
5929,1146,3,3
5930,1146,3,3
5931,1146,3,3
5932,1152,3,3
5933,1152,3,3
5934,1152,3,3
5935,1152,3,3
5936,1151,3,3
5937,1151,3,3
5938,1151,3,3
5939,1151,3,3
5940,1142,3,3
5941,1142,3,3
5942,1142,3,3
5943,1142,3,3
5944,1145,3,3
5945,1145,3,3
5946,1145,3,3
5947,1145,3,3
5948,1147,3,3
5949,1147,3,3
5950,1147,3,3
5951,1147,3,3
5952,1152,3,3
5953,1152,3,3
5954,1152,3,3
5955,1152,3,3
5956,1153,3,3
5957,1153,3,3
5958,1153,3,3
5959,1153,3,3
5960,1150,3,3
5961,1150,3,3
5962,1150,3,3
5963,1150,3,3
5964,1150,3,3
5965,1150,3,3
5966,1150,3,3
5967,1150,3,3
5968,1142,3,3
5969,1142,3,3
5970,1142,3,3
5971,1142,3,3
5972,1146,3,3
5973,1146,3,3
5974,1146,3,3
5975,1146,3,3
5976,1145,3,3
5977,1145,3,3
5978,1145,3,3
5979,1145,3,3
5980,1155,3,3
5981,1155,3,3
5982,1155,3,3
5983,1155,3,3
5984,1143,3,3
5985,1143,3,3
5986,1143,3,3
5987,1143,3,3
5988,1147,3,3
5989,1147,3,3
5990,1147,3,3
5991,1147,3,3
5992,1148,3,3
5993,1148,3,3
5994,1148,3,3
5995,1148,3,3
5996,1145,3,3
5997,1145,3,3
5998,1145,3,3
5999,1145,3,3
6000,1146,3,3
6001,1146,3,3
6002,1146,3,3
6003,1146,3,3
6004,1149,3,3
6005,1149,3,3
6006,1149,3,3
6007,1149,3,3
6008,1146,3,3
6009,1146,3,3
6010,1146,3,3
6011,1146,3,3
6012,1144,3,3
6013,1144,3,3
6014,1144,3,3
6015,1144,3,3
6016,1146,3,3
6017,1146,3,3
6018,1146,3,3
6019,1146,3,3
6020,1148,3,3
6021,1148,3,3
6022,1148,3,3
6023,1148,3,3
6024,1148,3,3
6025,1148,3,3
6026,1148,3,3
6027,1148,3,3
6028,1145,3,3
6029,1145,3,3
6030,1145,3,3
6031,1145,3,3
6032,1154,3,3
6033,1154,3,3
6034,1154,3,3
6035,1154,3,3
6036,1151,3,3
6037,1151,3,3
6038,1151,3,3
6039,1151,3,3
6040,1156,3,3
6041,1156,3,3
6042,1156,3,3
6043,1156,3,3
6044,1150,3,3
6045,1150,3,3
6046,1150,3,3
6047,1150,3,3
6048,1151,3,3
6049,1151,3,3
6050,1151,3,3
6051,1151,3,3
6052,1142,3,3
6053,1142,3,3
6054,1142,3,3
6055,1142,3,3
6056,1147,3,3
6057,1147,3,3
6058,1147,3,3
6059,1147,3,3
6060,1152,3,3
6061,1152,3,3
6062,1152,3,3
6063,1152,3,3
6064,1145,3,3
6065,1145,3,3
6066,1145,3,3
6067,1145,3,3
6068,1145,3,3
6069,1145,3,3
6070,1145,3,3
6071,1145,3,3
6072,1147,3,3
6073,1147,3,3
6074,1147,3,3
6075,1147,3,3
6076,1143,3,3
6077,1143,3,3
6078,1143,3,3
6079,1143,3,3
6080,1148,3,3
6081,1148,3,3
6082,1148,3,3
6083,1148,3,3
6084,1143,3,3
6085,1143,3,3
6086,1143,3,3
6087,1143,3,3
6088,1150,3,3
6089,1150,3,3
6090,1150,3,3
6091,1150,3,3
6092,1143,3,3
6093,1143,3,3
6094,1143,3,3
6095,1143,3,3
6096,1142,3,3
6097,1142,3,3
6098,1142,3,3
6099,1142,3,3
6100,1151,3,3
6101,1151,3,3
6102,1151,3,3
6103,1151,3,3
6104,1143,3,3
6105,1143,3,3
6106,1143,3,3
6107,1143,3,3
6108,1151,3,3
6109,1151,3,3
6110,1151,3,3
6111,1151,3,3
6112,1150,3,3
6113,1150,3,3
6114,1150,3,3
6115,1150,3,3
6116,1146,3,3
6117,1146,3,3
6118,1146,3,3
6119,1146,3,3
6120,1150,3,3
6121,1150,3,3
6122,1150,3,3
6123,1150,3,3
6124,1149,3,3
6125,1149,3,3
6126,1149,3,3
6127,1149,3,3
6128,1151,3,3
6129,1151,3,3
6130,1151,3,3
6131,1151,3,3
6132,1148,3,3
6133,1148,3,3
6134,1148,3,3
6135,1148,3,3
6136,1151,3,3
6137,1151,3,3
6138,1151,3,3
6139,1151,3,3
6140,1145,3,3
6141,1145,3,3
6142,1145,3,3
6143,1145,3,3
6144,1151,3,3
6145,1151,3,3
6146,1151,3,3
6147,1151,3,3
6148,1143,3,3
6149,1143,3,3
6150,1143,3,3
6151,1143,3,3
6152,1143,3,3
6153,1143,3,3
6154,1143,3,3
6155,1143,3,3
6156,1147,3,3
6157,1147,3,3
6158,1147,3,3
6159,1147,3,3
6160,1145,3,3
6161,1145,3,3
6162,1145,3,3
6163,1145,3,3
6164,1151,3,3
6165,1151,3,3
6166,1151,3,3
6167,1151,3,3
6168,1147,3,3
6169,1147,3,3
6170,1147,3,3
6171,1147,3,3
6172,1149,3,3
6173,1149,3,3
6174,1149,3,3
6175,1149,3,3
6176,1149,3,3
6177,1149,3,3
6178,1149,3,3
6179,1149,3,3
6180,1142,3,3
6181,1142,3,3
6182,1142,3,3
6183,1142,3,3
6184,1147,3,3
6185,1147,3,3
6186,1147,3,3
6187,1147,3,3
6188,1146,3,3
6189,1146,3,3
6190,1146,3,3
6191,1146,3,3
6192,1148,3,3
6193,1148,3,3
6194,1148,3,3
6195,1148,3,3
6196,1152,3,3
6197,1152,3,3
6198,1152,3,3
6199,1152,3,3
6200,1142,3,3
6201,1142,3,3
6202,1142,3,3
6203,1142,3,3
6204,1144,3,3
6205,1144,3,3
6206,1144,3,3
6207,1144,3,3
6208,1150,3,3
6209,1150,3,3
6210,1150,3,3
6211,1150,3,3
6212,1143,3,3
6213,1143,3,3
6214,1143,3,3
6215,1143,3,3
6216,1145,3,3
6217,1145,3,3
6218,1145,3,3
6219,1145,3,3
6220,1146,3,3
6221,1146,3,3
6222,1146,3,3
6223,1146,3,3
6224,1148,3,3
6225,1148,3,3
6226,1148,3,3
6227,1148,3,3
6228,1148,3,3
6229,1148,3,3
