Utterance_ID,Conversation_ID,No_Of_Turns,Turn_ID
1659,735,1,0
1660,735,1,1
1661,736,1,0
1662,736,1,1
1663,737,1,0
1664,737,1,1
1665,738,1,0
1666,738,1,1
1667,739,1,0
1668,739,1,1
1669,740,1,0
1670,740,1,1
1671,741,1,0
1672,741,1,1
1673,742,1,0
1674,742,1,1
1675,743,1,0
1676,743,1,1
1677,744,1,0
1678,744,1,1
1679,745,1,0
1680,745,1,1
1681,746,1,0
1682,746,1,1
1683,747,1,0
1684,747,1,1
1685,748,1,0
1686,748,1,1
1687,749,1,0
1688,749,1,1
1689,750,1,0
1690,750,1,1
1691,751,1,0
1692,751,1,1
1693,752,1,0
1694,752,1,1
1695,753,1,0
1696,753,1,1
1697,754,1,0
1698,754,1,1
1699,755,1,0
1700,755,1,1
1701,756,1,0
1702,756,1,1
1703,757,1,0
1704,757,1,1
1705,758,1,0
1706,758,1,1
1707,759,1,0
1708,759,1,1
1709,760,1,0
1710,760,1,1
1711,761,1,0
1712,761,1,1
1713,762,1,0
1714,762,1,1
1715,763,1,0
1716,763,1,1
1717,764,1,0
1718,764,1,1
1719,765,1,0
1720,765,1,1
1721,766,1,0
1722,766,1,1
1723,767,1,0
1724,767,1,1
1725,768,1,0
1726,768,1,1
1727,769,1,0
1728,769,1,1
1729,770,1,0
1730,770,1,1
1731,771,1,0
1732,771,1,1
1733,772,1,0
1734,772,1,1
1735,773,1,0
1736,773,1,1
1737,774,1,0
1738,774,1,1
1739,775,1,0
1740,775,1,1
1741,776,1,0
1742,776,1,1
1743,777,1,0
1744,777,1,1
1745,778,1,0
1746,778,1,1
1747,779,1,0
1748,779,1,1
1749,780,1,0
1750,780,1,1
1751,781,1,0
1752,781,1,1
1753,782,1,0
1754,782,1,1
1755,783,1,0
1756,783,1,1
1757,784,1,0
1758,784,1,1
1759,785,1,0
1760,785,1,1
1761,786,1,0
1762,786,1,1
1763,787,1,0
1764,787,1,1
1765,788,1,0
1766,788,1,1
1767,789,1,0
1768,789,1,1
1769,790,1,0
1770,790,1,1
1771,791,1,0
1772,791,1,1
1773,792,1,0
1774,792,1,1
1775,793,1,0
1776,793,1,1
1777,794,1,0
1778,794,1,1
1779,795,1,0
1780,795,1,1
1781,796,1,0
1782,796,1,1
1783,797,1,0
1784,797,1,1
1785,798,1,0
1786,798,1,1
1787,799,1,0
1788,799,1,1
1789,800,1,0
1790,800,1,1
1791,801,1,0
1792,801,1,1
1793,802,1,0
1794,802,1,1
1795,803,1,0
1796,803,1,1
1797,804,1,0
1798,804,1,1
1799,805,1,0
1800,805,1,1
1801,806,1,0
1802,806,1,1
1803,807,1,0
1804,807,1,1
1805,808,1,0
1806,808,1,1
1807,809,1,0
1808,809,1,1
1809,810,1,0
1810,810,1,1
1811,811,1,0
1812,811,1,1
1813,812,1,0
1814,812,1,1
1815,813,1,0
1816,813,1,1
1817,814,1,0
1818,814,1,1
1819,815,1,0
1820,815,1,1
1821,816,1,0
1822,816,1,1
1823,817,1,0
1824,817,1,1
1825,818,1,0
1826,818,1,1
1827,819,1,0
1828,819,1,1
1829,820,1,0
1830,820,1,1
1831,821,1,0
1832,821,1,1
1833,822,1,0
1834,822,1,1
1835,823,1,0
1836,823,1,1
1837,824,1,0
1838,824,1,1
1839,825,1,0
1840,825,1,1
1841,826,1,0
1842,826,1,1
1843,827,1,0
1844,827,1,1
1845,828,1,0
1846,828,1,1
1847,829,1,0
1848,829,1,1
1849,830,1,0
1850,830,1,1
1851,831,1,0
1852,831,1,1
1853,832,1,0
1854,832,1,1
1855,833,1,0
1856,833,1,1
1857,834,1,0
1858,834,1,1
1859,835,1,0
1860,835,1,1
1861,836,1,0
1862,836,1,1
1863,837,1,0
1864,837,1,1
1865,838,1,0
1866,838,1,1
1867,839,1,0
1868,839,1,1
1869,840,1,0
1870,840,1,1
1871,841,1,0
1872,841,1,1
1873,842,1,0
1874,842,1,1
1875,843,1,0
1876,843,1,1
1877,844,1,0
1878,844,1,1
1879,845,1,0
1880,845,1,1
1881,846,1,0
1882,846,1,1
1883,847,1,0
1884,847,1,1
1885,848,1,0
1886,848,1,1
1887,849,1,0
1888,849,1,1
1889,850,1,0
1890,850,1,1
1891,851,1,0
1892,851,1,1
1893,852,1,0
1894,852,1,1
1895,853,1,0
1896,853,1,1
1897,854,1,0
1898,854,1,1
1899,855,1,0
1900,855,1,1
1901,856,1,0
1902,856,1,1
1903,857,1,0
1904,857,1,1
1905,858,1,0
1906,858,1,1
1907,859,1,0
1908,859,1,1
1909,860,1,0
1910,860,1,1
1911,861,1,0
1912,861,1,1
1913,862,1,0
1914,862,1,1
1915,863,1,0
1916,863,1,1
1917,864,1,0
1918,864,1,1
1919,865,1,0
1920,865,1,1
1921,866,1,0
1922,866,1,1
1923,867,1,0
1924,867,1,1
1925,868,1,0
1926,868,1,1
1927,869,1,0
1928,869,1,1
1929,870,1,0
1930,870,1,1
1931,871,1,0
1932,871,1,1
1933,872,1,0
1934,872,1,1
1935,873,1,0
1936,873,1,1
1937,874,1,0
1938,874,1,1
1939,875,1,0
1940,875,1,1
1941,876,1,0
1942,876,1,1
1943,877,1,0
1944,877,1,1
1945,878,1,0
1946,878,1,1
1947,879,1,0
1948,879,1,1
1949,880,1,0
1950,880,1,1
1951,881,1,0
1952,881,1,1
1953,882,1,0
1954,882,1,1
1955,883,1,0
1956,883,1,1
1957,884,1,0
1958,884,1,1
1959,885,1,0
1960,885,1,1
1961,886,1,0
1962,886,1,1
1963,887,1,0
1964,887,1,1
1965,888,1,0
1966,888,1,1
1967,889,1,0
1968,889,1,1
1969,890,1,0
1970,890,1,1
1971,891,1,0
1972,891,1,1
1973,892,1,0
1974,892,1,1
1975,893,1,0
1976,893,1,1
1977,894,1,0
1978,894,1,1
1979,895,1,0
1980,895,1,1
1981,896,1,0
1982,896,1,1
1983,897,1,0
1984,897,1,1
1985,898,1,0
1986,898,1,1
1987,899,1,0
1988,899,1,1
1989,900,1,0
1990,900,1,1
1991,901,1,0
1992,901,1,1
1993,902,1,0
1994,902,1,1
1995,903,1,0
1996,903,1,1
1997,904,1,0
1998,904,1,1
1999,905,1,0
2000,905,1,1
2001,906,1,0
2002,906,1,1
2003,907,1,0
2004,907,1,1
2005,908,1,0
2006,908,1,1
2007,909,1,0
2008,909,1,1
2009,910,1,0
2010,910,1,1
2011,911,1,0
2012,911,1,1
2013,912,1,0
2014,912,1,1
2015,913,1,0
2016,913,1,1
2017,914,1,0
2018,914,1,1
2019,915,1,0
2020,915,1,1
2021,916,1,0
2022,916,1,1
2023,917,1,0
2024,917,1,1
2025,918,1,0
2026,918,1,1
2027,919,1,0
2028,919,1,1
2029,920,1,0
2030,920,1,1
2031,921,1,0
2032,921,1,1
2033,922,1,0
2034,922,1,1
2035,923,1,0
2036,923,1,1
2037,924,1,0
2038,924,1,1
2039,925,1,0
2040,925,1,1
2041,926,1,0
2042,926,1,1
2043,927,1,0
2044,927,1,1
2045,928,1,0
2046,928,1,1
2047,929,1,0
2048,929,1,1
2049,930,1,0
2050,930,1,1
2051,931,1,0
2052,931,1,1
2053,932,1,0
2054,932,1,1
2055,933,1,0
2056,933,1,1
2057,934,1,0
2058,934,1,1
2059,935,1,0
2060,935,1,1
2061,936,1,0
2062,936,1,1
2063,937,1,0
2064,937,1,1
2065,938,1,0
2066,938,1,1
2067,939,1,0
2068,939,1,1
2069,940,1,0
2070,940,1,1
2071,941,1,0
2072,941,1,1
2073,942,1,0
2074,942,1,1
2075,943,1,0
2076,943,1,1
2077,944,1,0
2078,944,1,1
2079,945,1,0
2080,945,1,1
2081,946,1,0
2082,946,1,1
2083,947,1,0
2084,947,1,1
2085,948,1,0
2086,948,1,1
2087,949,1,0
2088,949,1,1
2089,950,1,0
2090,950,1,1
2091,951,1,0
2092,951,1,1
2093,952,1,0
2094,952,1,1
2095,953,1,0
2096,953,1,1
2097,954,1,0
2098,954,1,1
2099,955,1,0
2100,955,1,1
2101,956,1,0
2102,956,1,1
2103,957,1,0
2104,957,1,1
2105,958,1,0
2106,958,1,1
2107,959,1,0
2108,959,1,1
2109,960,1,0
2110,960,1,1
2111,961,1,0
2112,961,1,1
2113,962,1,0
2114,962,1,1
2115,963,1,0
2116,963,1,1
2117,964,1,0
2118,964,1,1
2119,965,1,0
2120,965,1,1
2121,966,1,0
2122,966,1,1
2123,967,1,0
2124,967,1,1
2125,968,1,0
2126,968,1,1
2127,969,1,0
2128,969,1,1
2129,970,1,0
2130,970,1,1
2131,971,1,0
2132,971,1,1
2133,972,1,0
2134,972,1,1
2135,973,1,0
2136,973,1,1
2137,974,1,0
2138,974,1,1
2139,975,1,0
2140,975,1,1
2141,976,1,0
2142,976,1,1
2143,977,1,0
2144,977,1,1
2145,978,1,0
2146,978,1,1
2147,979,1,0
2148,979,1,1
2149,980,1,0
2150,980,1,1
2151,981,1,0
2152,981,1,1
2153,982,1,0
2154,982,1,1
2155,983,1,0
2156,983,1,1
2157,984,1,0
2158,984,1,1
2159,985,1,0
2160,985,1,1
2161,986,1,0
2162,986,1,1
2163,987,1,0
2164,987,1,1
2165,988,1,0
2166,988,1,1
2167,989,1,0
2168,989,1,1
2169,990,1,0
2170,990,1,1
2171,991,1,0
2172,991,1,1
2173,992,1,0
2174,992,1,1
2175,993,1,0
2176,993,1,1
2177,994,1,0
2178,994,1,1
2179,995,1,0
2180,995,1,1
2181,996,1,0
2182,996,1,1
2183,997,1,0
2184,997,1,1
2185,998,1,0
2186,998,1,1
2187,999,1,0
2188,999,1,1
2189,1000,1,0
2190,1000,1,1
2191,1001,1,0
2192,1001,1,1
2193,1002,1,0
2194,1002,1,1
2195,1003,1,0
2196,1003,1,1
2197,1004,1,0
2198,1004,1,1
2199,1005,1,0
2200,1005,1,1
2201,1006,1,0
2202,1006,1,1
2203,1007,1,0
2204,1007,1,1
2205,1008,1,0
2206,1008,1,1
2207,1009,1,0
2208,1009,1,1
2209,1010,1,0
2210,1010,1,1
2211,1011,1,0
2212,1011,1,1
2213,1012,1,0
2214,1012,1,1
2215,1013,1,0
2216,1013,1,1
2217,1014,1,0
2218,1014,1,1
2219,1015,1,0
2220,1015,1,1
2221,1016,1,0
2222,1016,1,1
2223,1017,1,0
2224,1017,1,1
2225,1018,1,0
2226,1018,1,1
2227,1019,1,0
2228,1019,1,1
2229,1020,1,0
2230,1020,1,1
2231,1021,1,0
2232,1021,1,1
2233,1022,1,0
2234,1022,1,1
2235,1023,1,0
2236,1023,1,1
2237,1024,1,0
2238,1024,1,1
2239,1025,1,0
2240,1025,1,1
2241,1026,1,0
2242,1026,1,1
2243,1027,1,0
2244,1027,1,1
2245,1028,1,0
2246,1028,1,1
2247,1029,1,0
2248,1029,1,1
2249,1030,1,0
2250,1030,1,1
2251,1031,1,0
2252,1031,1,1
2253,1032,1,0
2254,1032,1,1
2255,1033,1,0
2256,1033,1,1
2257,1034,1,0
2258,1034,1,1
2259,1035,1,0
2260,1035,1,1
2261,1036,1,0
2262,1036,1,1
2263,1037,1,0
2264,1037,1,1
2265,1038,1,0
2266,1038,1,1
2267,1039,1,0
2268,1039,1,1
2269,1040,1,0
2270,1040,1,1
2271,1041,1,0
2272,1041,1,1
2273,1042,1,0
2274,1042,1,1
2275,1043,1,0
2276,1043,1,1
2277,1044,1,0
2278,1044,1,1
2279,1045,1,0
2280,1045,1,1
2281,1046,1,0
2282,1046,1,1
2283,1047,1,0
2284,1047,1,1
2285,1048,1,0
2286,1048,1,1
2287,1049,1,0
2288,1049,1,1
2289,1050,1,0
2290,1050,1,1
2291,1051,1,0
2292,1051,1,1
2293,1052,1,0
2294,1052,1,1
2295,1053,1,0
2296,1053,1,1
2297,1054,1,0
2298,1054,1,1
2299,1055,1,0
2300,1055,1,1
2301,1056,1,0
2302,1056,1,1
2303,1057,1,0
2304,1057,1,1
2305,1058,1,0
2306,1058,1,1
2307,1059,1,0
2308,1059,1,1
2309,1060,1,0
2310,1060,1,1
2311,1061,1,0
2312,1061,1,1
2313,1062,1,0
2314,1062,1,1
2315,1063,1,0
2316,1063,1,1
2317,1064,1,0
2318,1064,1,1
2319,1065,1,0
2320,1065,1,1
2321,1066,1,0
2322,1066,1,1
2323,1067,1,0
2324,1067,1,1
2325,1068,1,0
2326,1068,1,1
2327,1069,1,0
2328,1069,1,1
2329,1070,1,0
2330,1070,1,1
2331,1071,1,0
2332,1071,1,1
2333,1072,1,0
2334,1072,1,1
2335,1073,1,0
2336,1073,1,1
2337,1074,1,0
2338,1074,1,1
2339,1075,1,0
2340,1075,1,1
2341,1076,1,0
2342,1076,1,1
2343,1077,1,0
2344,1077,1,1
2345,1078,1,0
2346,1078,1,1
2347,1079,1,0
2348,1079,1,1
2349,1080,1,0
2350,1080,1,1
2351,1081,1,0
2352,1081,1,1
2353,1082,1,0
2354,1082,1,1
2355,1083,1,0
2356,1083,1,1
2357,1084,1,0
2358,1084,1,1
2359,1085,1,0
2360,1085,1,1
2361,1086,1,0
2362,1086,1,1
2363,1087,1,0
2364,1087,1,1
2365,1088,1,0
2366,1088,1,1
2367,1089,1,0
2368,1089,1,1
2369,1090,1,0
2370,1090,1,1
2371,1091,1,0
2372,1091,1,1
2373,1092,1,0
2374,1092,1,1
2375,1093,1,0
2376,1093,1,1
2377,1094,1,0
2378,1094,1,1
2379,1095,1,0
2380,1095,1,1
2381,1096,1,0
2382,1096,1,1
2383,1097,1,0
2384,1097,1,1
2385,1098,1,0
2386,1098,1,1
2387,1099,1,0
2388,1099,1,1
2389,1100,1,0
2390,1100,1,1
2391,1101,1,0
2392,1101,1,1
2393,1102,1,0
2394,1102,1,1
2395,1103,1,0
2396,1103,1,1
2397,1104,1,0
2398,1104,1,1
2399,1105,1,0
2400,1105,1,1
2401,1106,1,0
2402,1106,1,1
2403,1107,1,0
2404,1107,1,1
2405,1108,1,0
2406,1108,1,1
2407,1109,1,0
2408,1109,1,1
2409,1110,1,0
2410,1110,1,1
2411,1111,1,0
2412,1111,1,1
2413,1112,1,0
2414,1112,1,1
2415,1113,1,0
2416,1113,1,1
2417,1114,1,0
2418,1114,1,1
2419,1115,1,0
2420,1115,1,1
2421,1116,1,0
2422,1116,1,1
2423,1117,1,0
2424,1117,1,1
2425,1118,1,0
2426,1118,1,1
2427,1119,1,0
2428,1119,1,1
2429,1120,1,0
2430,1120,1,1
2431,1121,1,0
2432,1121,1,1
2433,1122,1,0
2434,1122,1,1
2435,1123,1,0
2436,1123,1,1
2437,1124,1,0
2438,1124,1,1
2439,1125,1,0
2440,1125,1,1
2441,1126,1,0
2442,1126,1,1
2443,1127,1,0
2444,1127,1,1
2445,1128,1,0
2446,1128,1,1
2447,1129,1,0
2448,1129,1,1
2449,1130,1,0
2450,1130,1,1
2451,1131,1,0
2452,1131,1,1
2453,1132,1,0
2454,1132,1,1
2455,1133,1,0
2456,1133,1,1
2457,1134,1,0
2458,1134,1,1
2459,1135,1,0
2460,1135,1,1
2461,1136,1,0
2462,1136,1,1
2463,1137,1,0
2464,1137,1,1
2465,1138,1,0
2466,1138,1,1
2467,1139,1,0
2468,1139,1,1
2469,1140,1,0
2470,1140,1,1
2471,1141,1,0
2472,1141,1,1
2473,1142,1,0
2474,1142,1,1
2475,1143,1,0
2476,1143,1,1
2477,1144,1,0
2478,1144,1,1
2479,1145,1,0
2480,1145,1,1
2481,1146,1,0
2482,1146,1,1
2483,1147,1,0
2484,1147,1,1
2485,1148,1,0
2486,1148,1,1
2487,1149,1,0
2488,1149,1,1
2489,1150,1,0
2490,1150,1,1
2491,1151,1,0
2492,1151,1,1
2493,1152,1,0
2494,1152,1,1
2495,1153,1,0
2496,1153,1,1
2497,1154,1,0
2498,1154,1,1
2499,1155,1,0
2500,1155,1,1
2501,1156,1,0
2502,1156,1,1
2503,1157,1,0
2504,1157,1,1
2505,1158,1,0
2506,1158,1,1
2507,1159,1,0
2508,1159,1,1
2509,1160,1,0
2510,1160,1,1
2511,1161,1,0
2512,1161,1,1
2513,1162,1,0
2514,1162,1,1
2515,1163,1,0
2516,1163,1,1
2517,1164,1,0
2518,1164,1,1
2519,1165,1,0
2520,1165,1,1
2521,1166,1,0
2522,1166,1,1
2523,1167,1,0
2524,1167,1,1
2525,1168,1,0
2526,1168,1,1
2527,1169,1,0
2528,1169,1,1
2529,1170,1,0
2530,1170,1,1
2531,1171,1,0
2532,1171,1,1
2533,1172,1,0
2534,1172,1,1
2535,1173,1,0
2536,1173,1,1
2537,1174,1,0
2538,1174,1,1
2539,1175,1,0
2540,1175,1,1
2541,1176,1,0
2542,1176,1,1
2543,1177,1,0
2544,1177,1,1
2545,1178,1,0
2546,1178,1,1
2547,1179,1,0
2548,1179,1,1
2549,1180,1,0
2550,1180,1,1
2551,1181,1,0
2552,1181,1,1
2553,1182,1,0
2554,1182,1,1
2555,1183,1,0
2556,1183,1,1
2557,1184,1,0
2558,1184,1,1
2559,1185,1,0
2560,1185,1,1
2561,1186,1,0
2562,1186,1,1
2563,1187,1,0
2564,1187,1,1
2565,1188,1,0
2566,1188,1,1
2567,1189,1,0
2568,1189,1,1
2569,1190,1,0
2570,1190,1,1
2571,1191,1,0
2572,1191,1,1
2573,1192,1,0
2574,1192,1,1
2575,1193,1,0
2576,1193,1,1
2577,1194,1,0
2578,1194,1,1
2579,1195,1,0
2580,1195,1,1
2581,1196,1,0
2582,1196,1,1
2583,1197,1,0
2584,1197,1,1
2585,1198,1,0
2586,1198,1,1
2587,1199,1,0
2588,1199,1,1
2589,1200,1,0
2590,1200,1,1
2591,1201,1,0
2592,1201,1,1
2593,1202,1,0
2594,1202,1,1
2595,1203,1,0
2596,1203,1,1
2597,1204,1,0
2598,1204,1,1
2599,1205,1,0
2600,1205,1,1
2601,1206,1,0
2602,1206,1,1
2603,1207,1,0
2604,1207,1,1
2605,1208,1,0
2606,1208,1,1
2607,1209,1,0
2608,1209,1,1
2609,1210,1,0
2610,1210,1,1
2611,1211,1,0
2612,1211,1,1
2613,1212,1,0
2614,1212,1,1
2615,1213,1,0
2616,1213,1,1
2617,1214,1,0
2618,1214,1,1
2619,1215,1,0
2620,1215,1,1
2621,1216,1,0
2622,1216,1,1
2623,1217,1,0
2624,1217,1,1
2625,1218,1,0
2626,1218,1,1
2627,1219,1,0
2628,1219,1,1
2629,1220,1,0
2630,1220,1,1
2631,1221,1,0
2632,1221,1,1
2633,1222,1,0
2634,1222,1,1
2635,1223,1,0
2636,1223,1,1
2637,1224,1,0
2638,1224,1,1
2639,1225,1,0
2640,1225,1,1
2641,1226,1,0
2642,1226,1,1
2643,1227,1,0
2644,1227,1,1
2645,1228,1,0
2646,1228,1,1
2647,1229,1,0
2648,1229,1,1
2649,1230,1,0
2650,1230,1,1
2651,1231,1,0
2652,1231,1,1
2653,1232,1,0
2654,1232,1,1
2655,1233,1,0
2656,1233,1,1
2657,1234,1,0
2658,1234,1,1
2659,1235,1,0
2660,1235,1,1
2661,1236,1,0
2662,1236,1,1
2663,1237,1,0
2664,1237,1,1
2665,1238,1,0
2666,1238,1,1
2667,1239,1,0
2668,1239,1,1
2669,1240,1,0
2670,1240,1,1
2671,1241,1,0
2672,1241,1,1
2673,1242,1,0
2674,1242,1,1
2675,1243,1,0
2676,1243,1,1
2677,1244,1,0
2678,1244,1,1
2679,1245,1,0
2680,1245,1,1
2681,1246,1,0
2682,1246,1,1
2683,1247,1,0
2684,1247,1,1
2685,1248,1,0
2686,1248,1,1
2687,1249,1,0
2688,1249,1,1
2689,1250,1,0
2690,1250,1,1
2691,1251,1,0
2692,1251,1,1
2693,1252,1,0
2694,1252,1,1
2695,1253,1,0
2696,1253,1,1
2697,1254,1,0
2698,1254,1,1
2699,1255,1,0
2700,1255,1,1
2701,1256,1,0
2702,1256,1,1
2703,1257,1,0
2704,1257,1,1
2705,1258,1,0
2706,1258,1,1
2707,1259,1,0
2708,1259,1,1
2709,1260,1,0
2710,1260,1,1
2711,1261,1,0
2712,1261,1,1
2713,1262,1,0
2714,1262,1,1
2715,1263,1,0
2716,1263,1,1
2717,1264,1,0
2718,1264,1,1
2719,1265,1,0
2720,1265,1,1
2721,1266,1,0
2722,1266,1,1
2723,1267,1,0
2724,1267,1,1
2725,1268,1,0
2726,1268,1,1
2727,1269,1,0
2728,1269,1,1
2729,1270,1,0
2730,1270,1,1
2731,1271,1,0
2732,1271,1,1
2733,1272,1,0
2734,1272,1,1
2735,1273,1,0
2736,1273,1,1
2737,1274,1,0
2738,1274,1,1
2739,1275,1,0
2740,1275,1,1
2741,1276,1,0
2742,1276,1,1
2743,1277,1,0
2744,1277,1,1
2745,1278,1,0
2746,1278,1,1
2747,1279,1,0
2748,1279,1,1
2749,1280,1,0
2750,1280,1,1
2751,1281,1,0
2752,1281,1,1
2753,1282,1,0
2754,1282,1,1
2755,1283,1,0
2756,1283,1,1
2757,1284,1,0
2758,1284,1,1
2759,1285,1,0
2760,1285,1,1
2761,1286,1,0
2762,1286,1,1
2763,1287,1,0
2764,1287,1,1
2765,1288,1,0
2766,1288,1,1
2767,1289,1,0
2768,1289,1,1
2769,1290,1,0
2770,1290,1,1
2771,1291,1,0
2772,1291,1,1
2773,1292,1,0
2774,1292,1,1
2775,1293,1,0
2776,1293,1,1
2777,1294,1,0
2778,1294,1,1
2779,1295,1,0
2780,1295,1,1
2781,1296,1,0
2782,1296,1,1
2783,1297,1,0
2784,1297,1,1
2785,1298,1,0
2786,1298,1,1
2787,1299,1,0
2788,1299,1,1
2789,1300,1,0
2790,1300,1,1
2791,1301,1,0
2792,1301,1,1
2793,1302,1,0
2794,1302,1,1
2795,1303,1,0
2796,1303,1,1
2797,1304,1,0
2798,1304,1,1
2799,1305,1,0
2800,1305,1,1
2801,1306,1,0
2802,1306,1,1
2803,1307,1,0
2804,1307,1,1
2805,1308,1,0
2806,1308,1,1
2807,1309,1,0
2808,1309,1,1
2809,1310,1,0
2810,1310,1,1
2811,1311,1,0
2812,1311,1,1
2813,1312,1,0
2814,1312,1,1
2815,1313,1,0
2816,1313,1,1
2817,1314,1,0
2818,1314,1,1
2819,1315,1,0
2820,1315,1,1
2821,1316,1,0
2822,1316,1,1
2823,1317,1,0
2824,1317,1,1
2825,1318,1,0
2826,1318,1,1
2827,1319,1,0
2828,1319,1,1
2829,1320,1,0
2830,1320,1,1
2831,1321,1,0
2832,1321,1,1
2833,1322,1,0
2834,1322,1,1
2835,1323,1,0
2836,1323,1,1
2837,1324,1,0
2838,1324,1,1
2839,1325,1,0
2840,1325,1,1
2841,1326,1,0
2842,1326,1,1
2843,1327,1,0
2844,1327,1,1
2845,1328,1,0
2846,1328,1,1
2847,1329,1,0
2848,1329,1,1
2849,1330,1,0
2850,1330,1,1
2851,1331,1,0
2852,1331,1,1
2853,1332,1,0
2854,1332,1,1
2855,1333,1,0
2856,1333,1,1
2857,1334,1,0
2858,1334,1,1
2859,1335,1,0
2860,1335,1,1
2861,1336,1,0
2862,1336,1,1
2863,1337,1,0
2864,1337,1,1
2865,1338,1,0
2866,1338,1,1
2867,1339,1,0
2868,1339,1,1
2869,1340,1,0
2870,1340,1,1
2871,1341,1,0
2872,1341,1,1
2873,1342,1,0
2874,1342,1,1
2875,1343,1,0
2876,1343,1,1
2877,1344,1,0
2878,1344,1,1
2879,1345,1,0
2880,1345,1,1
2881,1346,1,0
2882,1346,1,1
2883,1347,1,0
2884,1347,1,1
2885,1348,1,0
2886,1348,1,1
2887,1349,1,0
2888,1349,1,1
2889,1350,1,0
2890,1350,1,1
2891,1351,1,0
2892,1351,1,1
2893,1352,1,0
2894,1352,1,1
2895,1353,1,0
2896,1353,1,1
2897,1354,1,0
2898,1354,1,1
2899,1355,1,0
2900,1355,1,1
2901,1356,1,0
2902,1356,1,1
2903,1357,1,0
2904,1357,1,1
2905,1358,1,0
2906,1358,1,1
2907,1359,1,0
2908,1359,1,1
2909,1360,1,0
2910,1360,1,1
2911,1361,1,0
2912,1361,1,1
2913,1362,1,0
2914,1362,1,1
2915,1363,1,0
2916,1363,1,1
2917,1364,1,0
2918,1364,1,1
2919,1365,1,0
2920,1365,1,1
2921,1366,1,0
2922,1366,1,1
2923,1367,1,0
2924,1367,1,1
2925,1368,1,0
2926,1368,1,1
2927,1369,1,0
2928,1369,1,1
2929,1370,1,0
2930,1370,1,1
2931,1371,1,0
2932,1371,1,1
2933,1372,1,0
2934,1372,1,1
2935,1373,1,0
2936,1373,1,1
2937,1374,1,0
2938,1374,1,1
2939,1375,1,0
2940,1375,1,1
2941,1376,1,0
2942,1376,1,1
2943,1377,1,0
2944,1377,1,1
2945,1378,1,0
2946,1378,1,1
2947,1379,1,0
2948,1379,1,1
2949,1380,1,0
2950,1380,1,1
2951,1381,1,0
2952,1381,1,1
2953,1382,1,0
2954,1382,1,1
2955,1383,1,0
2956,1383,1,1
2957,1384,1,0
2958,1384,1,1
2959,1385,1,0
2960,1385,1,1
2961,1386,1,0
2962,1386,1,1
2963,1387,1,0
2964,1387,1,1
2965,1388,1,0
2966,1388,1,1
2967,1389,1,0
2968,1389,1,1
2969,1390,1,0
2970,1390,1,1
2971,1391,1,0
2972,1391,1,1
2973,1392,1,0
2974,1392,1,1
2975,1393,1,0
2976,1393,1,1
2977,1394,1,0
2978,1394,1,1
2979,1395,1,0
2980,1395,1,1
2981,1396,1,0
2982,1396,1,1
2983,1397,1,0
2984,1397,1,1
2985,1398,1,0
2986,1398,1,1
2987,1399,1,0
2988,1399,1,1
2989,1400,1,0
2990,1400,1,1
2991,1401,1,0
2992,1401,1,1
2993,1402,1,0
2994,1402,1,1
2995,1403,1,0
2996,1403,1,1
2997,1404,1,0
2998,1404,1,1
2999,1405,1,0
3000,1405,1,1
3001,1406,1,0
3002,1406,1,1
3003,1407,1,0
3004,1407,1,1
3005,1408,1,0
3006,1408,1,1
3007,1409,1,0
3008,1409,1,1
3009,1410,1,0
3010,1410,1,1
3011,1411,1,0
3012,1411,1,1
3013,1412,1,0
3014,1412,1,1
3015,1413,1,0
3016,1413,1,1
3017,1414,1,0
3018,1414,1,1
3019,1415,1,0
3020,1415,1,1
3021,1416,1,0
3022,1416,1,1
3023,1417,1,0
3024,1417,1,1
3025,1418,1,0
3026,1418,1,1
3027,1419,1,0
3028,1419,1,1
3029,1420,1,0
3030,1420,1,1
3031,1421,1,0
3032,1421,1,1
3033,1422,1,0
3034,1422,1,1
3035,1423,1,0
3036,1423,1,1
3037,1424,1,0
3038,1424,1,1
3039,1425,1,0
3040,1425,1,1
3041,1426,1,0
3042,1426,1,1
3043,1427,1,0
3044,1427,1,1
3045,1428,1,0
3046,1428,1,1
3047,1429,1,0
3048,1429,1,1
3049,1430,1,0
3050,1430,1,1
3051,1431,1,0
3052,1431,1,1
3053,1432,1,0
3054,1432,1,1
3055,1433,1,0
3056,1433,1,1
3057,1434,1,0
3058,1434,1,1
3059,1435,1,0
3060,1435,1,1
3061,1436,1,0
3062,1436,1,1
3063,1437,1,0
3064,1437,1,1
3065,1438,1,0
3066,1438,1,1
3067,1439,1,0
3068,1439,1,1
3069,1440,1,0
3070,1440,1,1
3071,1441,1,0
3072,1441,1,1
3073,1442,1,0
3074,1442,1,1
3075,1443,1,0
3076,1443,1,1
3077,1444,1,0
3078,1444,1,1
3079,1445,1,0
3080,1445,1,1
3081,1446,1,0
3082,1446,1,1
3083,1447,1,0
3084,1447,1,1
3085,1448,1,0
3086,1448,1,1
3087,1449,1,0
3088,1449,1,1
3089,1450,1,0
3090,1450,1,1
3091,1451,1,0
3092,1451,1,1
3093,1452,1,0
3094,1452,1,1
3095,1453,1,0
3096,1453,1,1
3097,1454,1,0
3098,1454,1,1
3099,1455,1,0
3100,1455,1,1
3101,1456,1,0
3102,1456,1,1
3103,1457,1,0
3104,1457,1,1
3105,1458,1,0
3106,1458,1,1
3107,1459,1,0
