HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Input.slot1,Answer.comments,Answer.general,Answer.question,Answer.similar,Answer.specific,Approve,Reject
3RTFSSG7T8RRCZC830LZB2ZCIHRWL3,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:56 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:56 PDT 2017,,,3OS46CRSLGLZ097QGOF3O1UN6VR6VN,A3PB0KSWXYUEAY,Approved,Sat May 06 16:09:26 PDT 2017,Sat May 06 16:10:34 PDT 2017,Sun May 21 16:10:34 PDT 2017,Sun May 07 13:33:17 PDT 2017,,,68,100% (64/64),100% (30/30),0% (0/0),I really want to dance when I watch,La La Land,no,I like to dance to salsa. What is your favorite music to dance to?,Really? Have you ever been in a musical or school play?,La La Land was a great musical. Do you like all musicals?,Ryan Gosling was a great actor. Do you like any other movies with him?,,
360ZO6N6J1406LHLA1CMXV6QKLW9MS,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:56 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:56 PDT 2017,,,3E13VNJ1NOHZ7HMTBB43EGDCQIEI13,A3PB0KSWXYUEAY,Approved,Sat May 06 15:22:09 PDT 2017,Sat May 06 15:24:06 PDT 2017,Sun May 21 15:24:06 PDT 2017,Sun May 07 13:33:19 PDT 2017,,,117,100% (64/64),100% (30/30),0% (0/0),I really cry when I watch,It's a Wonderful Life,no,The movie won five Academy Awards including best picture and is said to be one of the most critically acclaimed films ever made.,Did you think it was too sad to watch more than once?,The movie was really sad and I did not watch it more than one time.,Frank Capra did a great job directing the movie.,,
360ZO6N6J1406LHLA1CMXV6QKLW9MS,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:56 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:56 PDT 2017,,,3MAOD8E57RWZBJIDFK22EXDUHWMXNP,A2YE2I9DYV9OKW,Approved,Sat May 06 15:11:54 PDT 2017,Sat May 06 15:17:47 PDT 2017,Sun May 21 15:17:47 PDT 2017,Sun May 07 12:04:16 PDT 2017,,,353,100% (145/145),100% (110/110),0% (0/0),I really cry when I watch,It's a Wonderful Life,NA,They say that the only reason it's a classic is because it was on TV all the time.,What part hits you the hardest?,For something that's thought of as a generic Christmas movie it certainly deals with a lot of heavy emotions.,"I find it interesting that the Jimmy Stewart character does some pretty unlikable things, but there's so much heart that you can also feel for the troubles he's going through.",,
360ZO6N6J1406LHLA1CMXV6QKLW9MS,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:56 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:56 PDT 2017,,,3U088ZLJVLFH1NLG494I123A01A0WT,A8MFZOKZ7DV0X,Approved,Sat May 06 19:22:43 PDT 2017,Sat May 06 19:26:55 PDT 2017,Sun May 21 19:26:55 PDT 2017,Sun May 07 12:04:16 PDT 2017,,,252,100% (18/18),100% (4/4),0% (0/0),I really cry when I watch,It's a Wonderful Life,no,I always wondered if anyone else cried during that movie. It got me too.,Do you own that movie? If you do I'd like to borrow it.,That's a classic movie right there. They don't make em like that anymore.,The first time I ever watched that was at school. Our teacher brought it in for us.,,
3ZCC2DXSD7PF13E71GSDQ7MO24VYYW,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3IXQG4FA2UK79EBI9ERF7ZRIT4IB9W,A3PB0KSWXYUEAY,Approved,Sat May 06 15:39:45 PDT 2017,Sat May 06 15:41:36 PDT 2017,Sun May 21 15:41:36 PDT 2017,Sun May 07 13:33:16 PDT 2017,,,111,100% (64/64),100% (30/30),0% (0/0),I really enjoyed,Iron Man,no,Turning comic series into movies has been a big hit for Hollywood.,Have you watched all of the Iron Man movies?,Iron Man was one of the first comics that Marvel Comics turned into a movie.,Robert Downey Jr was great playing Tony Starks. Do you like him as an actor?,,
3ZCC2DXSD7PF13E71GSDQ7MO24VYYW,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3KRVW3HTZO7LXKBE99HF2A72XSISMM,ATBUWF548K93Q,Approved,Sun May 07 15:06:23 PDT 2017,Sun May 07 15:12:58 PDT 2017,Mon May 22 15:12:58 PDT 2017,Mon May 08 17:00:52 PDT 2017,,,395,100% (3/3),0% (0/0),0% (0/0),I really enjoyed,Iron Man,,It's amazing how many billions of dollars superhero movies have made.,Do you also read the Iron Man comic books?,It seems like the Marvel movies are more popular than the DC movies.,I can't imagine anyone besides Robert Downey Jr. playing Iron Man.,,
3ZCC2DXSD7PF13E71GSDQ7MO24VYYW,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3W8CV64QJ3LH0RE4961BTAUGOHO9HB,A2YE2I9DYV9OKW,Approved,Sat May 06 16:11:11 PDT 2017,Sat May 06 16:13:33 PDT 2017,Sun May 21 16:13:33 PDT 2017,Sun May 07 12:04:19 PDT 2017,,,142,100% (145/145),100% (110/110),0% (0/0),I really enjoyed,Iron Man,NA,I like the entire Marvel Cinematic Universe.,Did Obadiah Stane's motivations seem believable to you?,"""Iron Man"" was really good, good enough to be the foundation of the who Marvel juggernaut.","I thought Robert Downey Jr. really captured the Tony Stark character, his charisma really made it work.",,
3ZZAYRN1I6C7Q3BBLNWGGZW79SETOR,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3O7L7BFSHFBYRIG5NZZIL0W6FRKIEO,A2YE2I9DYV9OKW,Approved,Sat May 06 17:33:17 PDT 2017,Sat May 06 17:41:10 PDT 2017,Sun May 21 17:41:10 PDT 2017,Sun May 07 13:33:19 PDT 2017,,,473,100% (145/145),100% (110/110),0% (0/0),I really laughed when I watched,Austin Powers,NA,"When he hits things right Mike Myers' comedy really works, but sometimes I find him a little too self-indulgent.",Do you ever find yourself slipping into a Doctor Evil impression?,"Austin Powers was very funny, but kind of odd in that the genre it was parodying wasn't really around when it came out.","The Doctor Evil character is a comedy goldmine, because they can play up either his obliviousness or his character quirks as necessary for different types of jokes.",,
3ZZAYRN1I6C7Q3BBLNWGGZW79SETOR,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3OHYZ19UGDR5XRAW5PA19E216LNAOI,A3G7MT35USI40L,Approved,Sat May 06 19:18:51 PDT 2017,Sat May 06 19:23:15 PDT 2017,Sun May 21 19:23:15 PDT 2017,Sun May 07 12:04:20 PDT 2017,,,264,100% (3/3),0% (0/0),0% (0/0),I really laughed when I watched,Austin Powers,Had to do another one. Thanks!,What are some other comedy movies that you watch?,I died laughing at the 'GuacaMOLE' part! What was your fave part?,Mike Myers was freaking hilarious in that! He's an amazing actor all around.,Did you hear about that controversy that surrounded Joe Son? Apparently he got brought in for murder charges...,,
3ZZAYRN1I6C7Q3BBLNWGGZW79SETOR,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3RJSC4XJ11GNO46W88H9B2QXG4Z055,A3PB0KSWXYUEAY,Approved,Sat May 06 14:53:09 PDT 2017,Sat May 06 14:54:51 PDT 2017,Sun May 21 14:54:51 PDT 2017,Wed May 10 17:01:18 PDT 2017,,,102,100% (64/64),100% (30/30),0% (0/0),I really laughed when I watched,Austin Powers,no,Mike Meyers makes great comedy movies.,What was your favorite part of the movie?,What other movies make you laugh?,Goldmember was my favorite of the various Austin Powers movies.,,
3HXCEECSQMEF6TOCX2UW4EVQ8YZYZN,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3EFVCAY5L4VDDSQKSEYI5RFKH3D8JT,A2YE2I9DYV9OKW,Approved,Sat May 06 19:29:33 PDT 2017,Sat May 06 19:35:19 PDT 2017,Sun May 21 19:35:19 PDT 2017,Sun May 07 12:04:18 PDT 2017,,,346,100% (145/145),100% (110/110),0% (0/0),I really laughed when I watched,The Office,NA,"I used to watch a lot of comedy shows on television, but I don't catch nearly as many as I used to.","Do you find yourself sympathizing with Michael Scott more, or cringing over the things he does?","I enjoyed it too, both the British version and the American one.",Since so much of the humor is based around embarrassment or feeling awkward some people find it too uncomfortable to enjoy.,,
3HXCEECSQMEF6TOCX2UW4EVQ8YZYZN,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3FQ5JJ512MATRJJ6G1NDO35SLN9KNP,A8MFZOKZ7DV0X,Approved,Sat May 06 16:22:18 PDT 2017,Sat May 06 16:25:32 PDT 2017,Sun May 21 16:25:32 PDT 2017,Sun May 07 13:33:19 PDT 2017,,,194,100% (18/18),100% (4/4),0% (0/0),I really laughed when I watched,The Office,none.,"It's on Netflix and Hulu too, I believe. If you need a good chuckle, that's the show for it.",How long has that show been off the air?,"Yea, it's a funny show. I binged watched the first two seasons last week.",The last episode I watched Steve Carells character fell down the steps. It was hilarious.,,
3HXCEECSQMEF6TOCX2UW4EVQ8YZYZN,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3L4D84MIL0E663RDVISOI48JKMZJHF,A3PB0KSWXYUEAY,Approved,Sat May 06 15:51:01 PDT 2017,Sat May 06 15:52:56 PDT 2017,Sun May 21 15:52:56 PDT 2017,Sun May 07 13:33:19 PDT 2017,,,115,100% (64/64),100% (30/30),0% (0/0),I really laughed when I watched,The Office,no,Many offices are similar to The Office which is what I think makes it so funny.,Have you ever had any similar situations in your office? Do you know anyone that has?,"Did you know there are two versions, one in the US and the original is from the UK?",I prefer Ricky Gervais in the UK version. Do you like Ricky Gervais?,,
3KTCJ4SCVGMIHGEQ6OXTIPO7M991MC,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,32UTUBMZ7HI56LOLCFWBZHGFKW1VBW,A2Y0WKXQ3NGBUX,Approved,Sat May 06 16:10:37 PDT 2017,Sat May 06 16:12:53 PDT 2017,Sun May 21 16:12:53 PDT 2017,Sun May 07 12:04:18 PDT 2017,,,136,100% (1/1),0% (0/0),0% (0/0),I really laughed when I watched,Airplane,,Do you like comedies?,Which other comedies do you like?,Which scene made you laugh the most?,I really liked the scene with the pilot.,,
3KTCJ4SCVGMIHGEQ6OXTIPO7M991MC,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,36ZN444YTSKK39TUHD2EQCQKJTNIOP,A3PB0KSWXYUEAY,Approved,Sat May 06 14:59:18 PDT 2017,Sat May 06 15:01:31 PDT 2017,Sun May 21 15:01:31 PDT 2017,Sun May 07 13:33:19 PDT 2017,,,133,100% (64/64),100% (30/30),0% (0/0),I really laughed when I watched,Airplane,no,Out of all the genres of movies Comedy is my favorite.,"Have you watched any other comedies with Robert Hays, the main actor in the film?","Airplane is a great comedy, and a classic film.","Most comedy films do not take place on airplanes, which made this film funnier.",,
3KTCJ4SCVGMIHGEQ6OXTIPO7M991MC,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3PMBY0YE28PQJJ3ONENAIJX0BPKC96,A2YE2I9DYV9OKW,Approved,Sat May 06 17:12:16 PDT 2017,Sat May 06 17:22:41 PDT 2017,Sun May 21 17:22:41 PDT 2017,Sun May 07 12:04:19 PDT 2017,,,625,100% (145/145),100% (110/110),0% (0/0),I really laughed when I watched,Airplane,NA,"Genre parodies are interesting, because the creators really need to understand the genre in a deep way since they need to embody it while making fun of it.","What do you think worked better, the one-off gags like ""I speak jive"" or the stuff that had more elaborate setup and payoff?","It's really funny, it's like a constant barrage of jokes.","A lot of the jokes really land, but I think the ""drinking problem"" gag is something that seems like it ought to work conceptually but is never quite as funny as you'd want it to be.",,
307L9TDWJYDK91D55TQCJXS4PJWN3P,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3L4D84MIL0E663RDVISOI48JKM0JHG,A2YE2I9DYV9OKW,Approved,Sat May 06 16:39:32 PDT 2017,Sat May 06 16:44:19 PDT 2017,Sun May 21 16:44:19 PDT 2017,Sun May 07 12:04:15 PDT 2017,,,287,100% (145/145),100% (110/110),0% (0/0),I really just love,Groundhog Day,NA,"I sometimes see people act as if ""repeating a day"" is a genre, but I don't really remember anything doing it before Groundhog Day, and only a few things since.",Do you have an opinion on what lesson the main character was supposed to be learning?,"Ironically enough I've only seen it once, but I enjoyed it.","Bill Murray is such a good comedic actor, but he can also ground a movie with a lot of heart.",,
307L9TDWJYDK91D55TQCJXS4PJWN3P,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3MD9PLUKKJ0OGEISG2QNBIT5PXAZNG,A2O40SAIASDTPT,Approved,Sun May 07 10:29:41 PDT 2017,Sun May 07 10:33:39 PDT 2017,Mon May 22 10:33:39 PDT 2017,Sun May 07 12:04:15 PDT 2017,,,238,100% (1/1),0% (0/0),0% (0/0),I really just love,Groundhog Day,NA,Did you know that there's a new broadway musical based on the movie?,Would you be interested in getting tickets for it?,"I really enjoyed the movie ""Groundhog Day"" did you see it?",How did you think the movie would end?,,
307L9TDWJYDK91D55TQCJXS4PJWN3P,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3WI0P0II62E6SB5OHRI7TAFC2BZRD5,A3PB0KSWXYUEAY,Approved,Sat May 06 15:01:34 PDT 2017,Sat May 06 15:04:17 PDT 2017,Sun May 21 15:04:17 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,163,100% (64/64),100% (30/30),0% (0/0),I really just love,Groundhog Day,no,The Groundhog Day event in real life is held every February 2nd of each year.,Can you believe that it is a real event?,Groundhog Day was pretty repetitive and not funny to me.,Bill Murray is one of my favorite actors.,,
3G5RUKN2ECO6O32LM2RMAAVQPB69NS,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,35H6S234SBMI2FSBAXXQK30OT7S56I,A8MFZOKZ7DV0X,Approved,Sat May 06 19:14:55 PDT 2017,Sat May 06 19:17:43 PDT 2017,Sun May 21 19:17:43 PDT 2017,Sun May 07 13:33:19 PDT 2017,,,168,100% (18/18),100% (4/4),0% (0/0),I really didn't love,Ghostbusters 2,no,I feel like the plot in Ghostbusters 2 could have been alot better than it was. The movie wasn't as good as the original.,Had you never seen Ghostbusters 2 before? It's been out for years.,what? I think it's alot better than the movie they just made.,Ghostbuster movies in the 80's were all classic movies.,,
3G5RUKN2ECO6O32LM2RMAAVQPB69NS,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3HYA4D452S5MMB2ZT7YWG2AP2WW2F9,A2YE2I9DYV9OKW,Approved,Sat May 06 14:49:56 PDT 2017,Sat May 06 14:57:47 PDT 2017,Sun May 21 14:57:47 PDT 2017,Sun May 07 12:04:18 PDT 2017,,,471,100% (145/145),100% (110/110),0% (0/0),I really didn't love,Ghostbusters 2,NA,"Sequels are tricky to get right, especially for a unique movie like Ghostbusters.",Was was your biggest problem with it?,Ghostbusters 2 repeated a lot of the elements of the original but didn't recapture the magic.,"I didn't love it either, but there were some fun elements, like the character of Milosh.",,
3G5RUKN2ECO6O32LM2RMAAVQPB69NS,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3RXPCZQMQQXLBQGYLN40T40WB5N1GV,A3PB0KSWXYUEAY,Approved,Sat May 06 16:00:37 PDT 2017,Sat May 06 16:02:10 PDT 2017,Sun May 21 16:02:10 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,93,100% (64/64),100% (30/30),0% (0/0),I really didn't love,Ghostbusters 2,no,Most movies about ghosts don't appeal to me. Do you like scary movies?,Really? Did you like the original Ghostbusters movie?,Ghostbusters 2 like most sequels is worse than the original movie.,I really like Dan Aykroid and did not like that he was not a major character in the second movie.,,
3AC6MFV69K3TKYYNN2Q8IE0NI2MHZ7,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3TGOYF991Y8KP58R7G318L6KVBFUU5,A23DW9DGIRGRVZ,Approved,Sun May 07 09:22:00 PDT 2017,Sun May 07 09:25:00 PDT 2017,Mon May 22 09:25:00 PDT 2017,Sun May 07 12:04:17 PDT 2017,,,180,100% (2/2),0% (0/0),0% (0/0),I really want to dance when I watch,Glee,,I know that must have been difficult to learn.,How long did you train for ball room dancing.,That would be great have you had any dance classes.,"You learned ball room dancing, was that difficult.",,
3AC6MFV69K3TKYYNN2Q8IE0NI2MHZ7,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3YT88D1N09KMNFQWYI3YFP7MG7TK3M,A34QZDSTKZ3JO9,Approved,Sun May 07 19:55:15 PDT 2017,Sun May 07 19:56:32 PDT 2017,Mon May 22 19:56:32 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,77,100% (206/206),0% (0/0),0% (0/0),I really want to dance when I watch,Glee,,I think they have even won awards just for the music!,Do they actors actually sing their own music?,I like the music from that show.,I even downloaded a few songs from the show.,,
3AC6MFV69K3TKYYNN2Q8IE0NI2MHZ7,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3ZAK8W07I5049JWB99PHJEIDFLVU0K,A3PB0KSWXYUEAY,Approved,Sat May 06 15:52:59 PDT 2017,Sat May 06 15:54:24 PDT 2017,Sun May 21 15:54:24 PDT 2017,Sun May 07 13:33:16 PDT 2017,,,85,100% (64/64),100% (30/30),0% (0/0),I really want to dance when I watch,Glee,no,Dancing is a great way to release stress. Do you ever dance?,Have you ever performed in any musicals or school plays?,Glee has great musical production too.,Do you do any other dancing? I like to tango?,,
3YO4AH2FPD59V6R02Y0ALTP2RIZQ0K,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3483FV8BEF5Q3I9OSEVSMWXC9X162I,A8MFZOKZ7DV0X,Approved,Sat May 06 19:29:35 PDT 2017,Sat May 06 19:32:15 PDT 2017,Sun May 21 19:32:15 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,160,100% (18/18),100% (4/4),0% (0/0),I really laughed when I watched,Monty Python and the Holy Grail,no,"I've seen it several times, and it never seems to get old. It's still hilarious every single time.",What was your favorite part? I have to many to even say.,That's a really funny movie. It's got that old school vibes to it,"Good humor, good acting, and a great way to enjoy a day off watching it.",,
3YO4AH2FPD59V6R02Y0ALTP2RIZQ0K,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3EO896NRAXHWBCI8VC9DWNB7VGUJTP,A3PB0KSWXYUEAY,Approved,Sat May 06 15:54:26 PDT 2017,Sat May 06 15:57:46 PDT 2017,Sun May 21 15:57:46 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,200,100% (64/64),100% (30/30),0% (0/0),I really laughed when I watched,Monty Python and the Holy Grail,no,The Monty Python has over series has over seven different comedy movies. Is the holy grail your favorite?,Really? Are you a fan of all the series? Do you have a favorite episode or skit?,Monty Python is a great movie and one of my favorite British comedies.,"The budget of Monty Python and the Holy Grail was only 229,000 pounds and the money was raised from rock groups like Pink Floyd and Jethro Tull.",,
3YO4AH2FPD59V6R02Y0ALTP2RIZQ0K,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3L2IS5HSFB47UFOIAFRFUQEQNE5UNU,A2YE2I9DYV9OKW,Approved,Sat May 06 15:07:08 PDT 2017,Sat May 06 15:11:35 PDT 2017,Sun May 21 15:11:35 PDT 2017,Sun May 07 12:04:19 PDT 2017,,,267,100% (145/145),100% (110/110),0% (0/0),I really laughed when I watched,Monty Python and the Holy Grail,NA,"There's a lot of great Monty Python stuff, both in the movies and the sketches.",Have you watched it enough that you can quote lines yet?,"Holy Grail is a classic, there are so many funny moments.",The part where the peasant objects to the system of government always gets me.,,
3UY4PIS8QR6OZYZQIPCTV4D7RZJ1NC,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,336KAV9KYRESM2JUYXQK5NH587L2Y5,A3PB0KSWXYUEAY,Approved,Sat May 06 14:46:42 PDT 2017,Sat May 06 14:48:56 PDT 2017,Sun May 21 14:48:56 PDT 2017,Sun May 07 13:33:17 PDT 2017,,,134,100% (64/64),100% (30/30),0% (0/0),I really enjoyed,Hidden Figures,no,I like most sci-fi genre TV shows.,Do you like any other TV shows that are about space and NASA?,A story about NASA is a great show.,Following the lives of the female mathematicians was a good plot for the show.,,
3UY4PIS8QR6OZYZQIPCTV4D7RZJ1NC,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3FE7TXL1LJ9JD0S87N9QS1E39ZG2QG,ATBUWF548K93Q,Approved,Sun May 07 14:55:38 PDT 2017,Sun May 07 15:04:28 PDT 2017,Mon May 22 15:04:28 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,530,100% (3/3),0% (0/0),0% (0/0),I really enjoyed,Hidden Figures,NA,I love movies that are entertaining and also really make you think.,"Did seeing ""Hidden Figures"" make you interested in the history of NASA?",I think it was nominated for a few Oscars.,"I really like the actress in that, Taraji P. Henson.",,
