UniqueID,DialogueActs,Texts
00730,rhetorical,Why don't more people dress up?
00731,prompt,"If you live in a beach town, no-one ever dresses up."
00732,TalkMore,People that in live in beach towns just look like beach bums all the time.
00733,negative,"People are just like, oh this bathing suit cover up passes as a dress, I'll just wear it out to dinner tonight!"
00734,positive,It's like no one owns anything other than cut off shorts and bathing suits!
00735,rhetorical,Why bother dressing up anyway? No one else there is doing it.
00736,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
00737,TalkMore,I think leggings are similar to sausage casings and only someone wanting their legs to look like sausages should attempt wearing.
00738,negative,Or should I say barbaric world?
00739,positive,I don't know because they are the most unflattering leg garments known to the civilized world.
00740,rhetorical,I mean is there anything really civilized about highlighting your cellulite?
00741,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
00742,TalkMore,"Fashion is like a river, constantly changing."
00743,negative,"Oh yeah, leggings aren't dated at all."
00744,positive,I know! I don't think they'll ever go out of style!
00745,rhetorical,"What doesn't come back into vogue eventually, right?"
00746,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
00747,TalkMore,Leggings are the new thong.
00748,negative,I just love how everyone is wearing the same thing.
00749,positive,I know. I love them more than life itself. Don't you?
00750,rhetorical,Do some people ever have enough clothes?
00751,prompt,Have you noticed that a lot of men dye their hair?
00752,TalkMore,A man getting his hair dyed is like a ferret getting a bath. Necessary once in a whole.
00753,negative,"No, I have better things to do than notice dyed hair."
00754,positive,It's so ridiculous. Men shouldn't dye their hair. They should keep the hair God gave them.
00755,rhetorical,And? Why is that a big deal?
00756,prompt,Have you noticed that a lot of men dye their hair?
00757,TalkMore,Hair dye is like like lying about your age.
00758,negative,"Yeah I like the""Just for men"" look."
00759,positive,It is so tacky!
00760,rhetorical,Is that a skunk atop your head?
00761,prompt,Have you noticed that a lot of men dye their hair?
00762,TalkMore,Men that dye their their hair are like chameleon that change the color of their skin. They like to be adaptive for all situations they come into.
00763,negative,I actually always thought that men love their hair to be grey. It gives such a dignified and gentle look to men.
00764,positive,All men definitely dyes their hair. It's not only the people who have white hair. Men also want to experiment with different colors with their hair.
00765,rhetorical,What type of guy decides to dye their hair? I think all men should stay with whatever is the natural color of their hair.
00766,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
00767,TalkMore,I think shopping at home is like taking a vacation without having to go anywhere.
00768,negative,I just love to take off all my clothes in a 4 by 4 cubicle under glaringly bright lights.
00769,positive,That would be the absolute best thing in the world.
00770,rhetorical,Is there anyone who enjoys trying on clothes?
00771,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
00772,TalkMore,Catalogs are like the internet but on paper.
00773,negative,It sounds so convenient to send those clothes back.
00774,positive,That's a great idea! I should order a hundred new shirts and try them on all at the same time!
00775,rhetorical,Who wouldn't like to buy clothes without even going out?
00776,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
00777,TalkMore,I have shipped online slot also. Amazon has prime so I get my stuff within two days. Why wait!
00778,negative,Yeah I know me too. It's like they know you are going to send the stuff back.
00779,positive,Yes I always buy stuff through a catalog. Just last week I bought a new dishwasher
00780,rhetorical,Catalogs are a great way to buy the latest fashion. I also think that they should have deals
00781,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
00782,TalkMore,Paying $400 dollars for jeans is like going to be the movies and paying $45 bucks.
00783,negative,Do you think that $400 dollars is too much for jeans. It seems that is only a little bit of money.
00784,positive,"They could be equipped with a computer. It seems everything is now a days, right?"
00785,rhetorical,Who else would pay $400 dollars for jeans. Are you special?
00786,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
00787,TalkMore,Brand names are like a scam.
00788,negative,Only $400? Must've been on clearance.
00789,positive,"Those jeans are worth 4 MILLION dollars, they're so good!"
00790,rhetorical,Why would anyone spend that much money on pants?!
00791,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
00792,TalkMore,Expensive jeans remind me of the emperor's clothes.
00793,negative,Just what I want to spend next month's rent on: some denim.
00794,positive,No way that is unbelievably over priced!
00795,rhetorical,Are these jeans spun out of gold or what?
00796,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
00797,TalkMore,"We're like peacocks and peahens, but with the genders reversed."
00798,negative,"In contrast, women get to be so expressive that they can get away with wearing men's clothes when they want to."
00799,positive,"Men can choose between business and casual, on Monday to Thursday it's business, on Friday it's casual."
00800,rhetorical,I wonder if men's fashion choices would seem more distinctive if they weren't implicitly compared the variety you see in womenswear.
00801,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
00802,TalkMore,Going into the men's section of a department store is like going to a museum for the hundredth time. It is always the same stuff.
00803,negative,Men really only have two options. Jeans and t-shirts.
00804,positive,I love men's fashion. I would shop day and night if I could.
00805,rhetorical,Who cares about fashion anyway? I would be OK wearing a burlap sack if I need to.
00806,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
00807,TalkMore,"Style is like a dog, it wanders all over the place."
00808,negative,Really? I thought my mass-produced button-up shirt was quite stylish.
00809,positive,Oh yeah. We all wear the same drab brown potato sacks all the time.
00810,rhetorical,Why aren't men more stylish?
00811,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
00812,TalkMore,Cities are merely mountains of concrete!
00813,negative,"Oh yeah, being far away from indoor plumbing and wifi sounds like a blast."
00814,positive,"Oh yeah, I love mountain-climbing! I'm ready to tackle the biggest, baddest mountain of them all! Bring on Everest, baby!"
00815,rhetorical,Who doesn't enjoy the outdoors?
00816,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
00817,TalkMore,You in the mountains is like a duck out of water.
00818,negative,"Yeah, you would do great in the mountains, city slicer."
00819,positive,"Oh, you really need to go to a different country then, the mountains here are no good."
00820,rhetorical,You would like to be out in the mountains?
00821,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
00822,TalkMore,Cities are like cancer of the earth. I would much rather be connect to nature while scaling a mountain.
00823,negative,I really love cities! All the smog and crazy drivers is my favorite part.
00824,positive,I really dislike everything about cities! If I could have it my way I would build a cabin in the woods and live there forever!
00825,rhetorical,What kind of people like to live in cities? I would rather be out in the woods on a trail.
00826,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
00827,TalkMore,"Cities are like countries, with their own little cultures."
00828,negative,"Oh yeah, the jam-packed traffic of New York is thrilling."
00829,positive,"Paris is gorgeous! It's filled with baguettes, accordions, and Eiffel Towers!"
00830,rhetorical,Who can say what my favorite city is?
00831,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
00832,TalkMore,Paris is like the cultural center of the known world.
00833,negative,"Yeah, like the South is more sophisticated than the rest of the world."
00834,positive,Paris is the best city in the universe!
00835,rhetorical,"I mean, is fried chicken tasty?"
00836,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
00837,TalkMore,Paris is as beautiful as a rose and New York buzzes like a swarm of bees.
00838,negative,Yea Paris is about as beautiful as my big toe.
00839,positive,Paris is beyond beautiful nothing compares to Paris it is as beautiful as a rose in the summer time.
00840,rhetorical,Doesn't everyone like either Paris or New York best?  I know I do.
00841,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
00842,TalkMore,"Being primitive is a human condition, and technology is the cure."
00843,negative,"No plumbing, air conditioning, or wifi? Sounds like a blast."
00844,positive,Let's do it! Let's do it RIGHT NOW! To a deserted island!
00845,rhetorical,How could you stand it?
00846,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
00847,TalkMore,Living on an island would be like giving yourself to have ice cream everyday.
00848,negative,Yeah like i love how everyone is always wanting to give you their opinion on everything.
00849,positive,Yeah I know where there's no other people for a change!
00850,rhetorical,Do you really want to be told what to do all the time?
00851,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
00852,TalkMore,"Living Primitive to me is staying at Motel 6, I just want to get out of there."
00853,negative,"Can you actually see me, the diva out some place primitive?"
00854,positive,We could be Lords of the JUNGLE! Live the High life.
00855,rhetorical,How could we live simply if we didn't have our comfortable things?
00856,prompt,Traveling is my absolute favorite thing. I love going new places.
00857,TalkMore,Its really bizarre to see the effect that tourists have on an economy simply by traveling there.
00858,negative,The worst is when your traveling and you have to use the restroom but there is a bigfoot using it.
00859,positive,"I LOOOVE going to new national parks, there are always new and beautiful landscapes to see."
00860,rhetorical,If we travel to the Caribbean do you think there is any pirate treasure buried near the resort?
00861,prompt,Traveling is my absolute favorite thing. I love going new places.
00862,TalkMore,Traveling is like taking wings and getting away from your normal life.
00863,negative,I just hate all the excitement there is when you travel.
00864,positive,I love to travel too. It's sl glorious. I love to see new places and to meet new people. I love to learn about new cultures. I love new foods and music.
00865,rhetorical,I wonder if love of travel is linked to how boring your normal life is?
00866,prompt,Traveling is my absolute favorite thing. I love going new places.
00867,TalkMore,I think going ot Europe would be like walking through a dream.
00868,negative,I like never want visit Paris.
00869,positive,It is the ONLY thing in my opinion.
00870,rhetorical,Seriously who wouldn't want to live in Europe?
00871,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
00872,TalkMore,Petty Crime in a neighborhood is as bad as stealing from mom and pop shops. The crime effects real people in big ways.
00873,negative,"I don't know why burglars would hit this neighborhood, I've been through it all and there is nothing good to steal here."
00874,positive,"Yeah, you better not leave your car unlocked or it will be gone through."
00875,rhetorical,"I wonder why people steal to begin with, the crime doesn't seem to be worth the jail time."
00876,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
00877,TalkMore,"Criminals are like honest people, but without the honesty."
00878,negative,"Yeah, if I were a criminal, I'd totally break into cars instead of just stealing the cars themselves."
00879,positive,We need more police. An officer on every corner!
00880,rhetorical,Why do so many criminals operate in the area?
00881,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
00882,TalkMore,This is like GTA come to real life.
00883,negative,At least they can start bring the community together with a neighborhood watch.
00884,positive,Sounds like everything is going right to hell!
00885,rhetorical,"Relax, this happens everywhere."
00886,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
00887,TalkMore,That's like living on the razor's edge.
00888,negative,That sounds like a great place to live.
00889,positive,Wow. That has to keep you up nights.
00890,rhetorical,Do we need to keep building houses in earthquake zones?
00891,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
00892,TalkMore,Earthquakes are like the earth's alarm clock.
00893,negative,"That's my ideal way to live on the edge of my sofa, literally."
00894,positive,Oh that is really AWFUL!
00895,rhetorical,Who in California doesn't have earthquake insurance?
00896,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
00897,TalkMore,"Earthquakes are like a meteor. Hard to predict, and they can happen anytime, any place."
00898,negative,Great idea. You should always walk slowly and look for any close by door ways you can stand in. You should even make a map of door ways.
00899,positive,You should be! You should take classes and refresher courses often!
00900,rhetorical,Who wouldn't want to be prepared for an earthquake? They're so scary.
00901,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
00902,TalkMore,A large family is like a tree with many branches: there are always enough leaves to find shade under.
00903,negative,I personally love being an only child and having only myself to invite places.
00904,positive,I bet that is so GREAT!
00905,rhetorical,Isn't every large family simply Catholic?
00906,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
00907,TalkMore,Having all your family living nearby and playing a game at the park is more like preschool Olympics.
00908,negative,Maybe we can open a companionship business with all the employees being family.
00909,positive,"I am a HUGE fan of living near my family, we ALWAYS do huge get togethers for birthdays"
00910,rhetorical,You know when its not a good idea to live near all your family? When you don't get along well.
00911,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
00912,TalkMore,Family is a treasure.
00913,negative,"Yeah, nothing like having my overly critical parents around to make a trip really fun."
00914,positive,"I love family! If I could, I'd adopt everyone and make the whole world my family!"
00915,rhetorical,Who doesn't love family?
00916,prompt,"I like living in a place that has good weather, where it never snows."
00917,TalkMore,Perfect weather can be great. I love taking walks outside where I can hear the birds chirp and the sun is shining.
00918,negative,"I'm not sure what is more exciting about living that never snows and always has good weather, the lack of fluffy white softness on the ground or the lack of rain pattering on my roof."
00919,positive,I LOVE the sunshine and HATE the snow! I could just BATHE in the sun all day and never get tired!
00920,rhetorical,Who doesn't love good weather? I know I prefer it myself.
00921,prompt,"I like living in a place that has good weather, where it never snows."
00922,TalkMore,Enjoying snow is like enjoying thunder storms from the outside. Quite the obvious statement.
00923,negative,You really don't like snow? I thought everyone liked snow.
00924,positive,I like living in a place where it never rains or snows too.
00925,rhetorical,Is snow really the biggest thing you can complain about?
00926,prompt,"I like living in a place that has good weather, where it never snows."
00927,TalkMore,Weather is a cruel mistress.
00928,negative,What? You don't like freezing cold and slippery ground?
00929,positive,"Oh yeah. I hate snow, so I'd like to live in the desert. It'll never snow there!"
00930,rhetorical,Who doesn't love nice weather?
00931,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
00932,TalkMore,Kids are like plants; You have to take care of them for them to grow up.
00933,negative,People are happier when they don't have a hungry mouth to feed? I can't imagine why.
00934,positive,That's probably true. I don't have any kids and I'm the happiest man in the world!
00935,rhetorical,Who wouldn't be happier without a huge responsibility like a child?
00936,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
00937,TalkMore,Having a kid is like raising a dog. You get really excited about raising them and the reality of it hits you.
00938,negative,No way. I was sure that people who have to spend more money and personal time on others would be happier.
00939,positive,I knew it! I was talking to my brother about the same thing yesterday. That makes perfect sense.
00940,rhetorical,Who would be happier with kids? It seems like a lot of work these days.
00941,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
00942,TalkMore,"Having children is like buying insurance.  You change their diapers today, they change your diapers tomorrow."
00943,negative,The world would be better off without children.  Perhaps we should make them illegal.
00944,positive,"Oh, of course, screw children.  Well, not literally. That would be awful. But they're evil little monsters. And it takes them two decades years to become normal."
00945,rhetorical,You children selfish because being a child is selfish or are children bad because selfishness is an inherent property of childhood?
00946,prompt,I wonder how important it is to live near your parents as they get older.
00947,TalkMore,"Parents are like us, but older."
00948,negative,"Oh, yeah. I love having my parents constantly meddling in what I do."
00949,positive,Oh yeah! I'm gonna move back in with mine when I'm old.
00950,rhetorical,How can people stand to live so close to their parents?
00951,prompt,I wonder how important it is to live near your parents as they get older.
00952,TalkMore,I think taking care of your parents is the same as good karma.
00953,negative,Getting older alone is living the dream.
00954,positive,They might totally get into trouble if you didn't.
00955,rhetorical,Does anybody really want to not care for their parents?
00956,prompt,I wonder how important it is to live near your parents as they get older.
00957,TalkMore,Living near your parents as they get older is like car that cannot get out of the garage.  You can't go out for a spin when you want any longer.
00958,negative,Because everyone wants the parents up in their business twenty four hours a day.  I sure enjoy it all the time.
00959,positive,It is very important to live by your parents as they get older.  They have constant needs and you will surely spend alot of time needing to help them.  You could be over there daily attending to them.
00960,rhetorical,Who wouldn't like to help their parents out when they are older?  It is the least we can do for them as they age.
00961,prompt,I come from a big family. That isn't that common these days.
00962,TalkMore,"My family is so big, if we were all in one place, people would think we were a herd of cattle or something."
00963,negative,My family? Oh it's totally the smallest family. Like sure there's a lot of us but we are just so darn small.
00964,positive,I swear I come from the biggest family you have ever seen. Like cheaper by the dozen is just half my family. I swear you never see that any more.
00965,rhetorical,Have you seen any big families any more? Mine is pretty darn big if I do say so myself.
00966,prompt,I come from a big family. That isn't that common these days.
00967,TalkMore,Big families are going out of style like bell bottoms.
00968,negative,"No, because it isn't common for people to want children."
00969,positive,Sometimes you see a family with like a hundred kids.  It's crazy!
00970,rhetorical,Who has time for taking care of a big family?
00971,prompt,I come from a big family. That isn't that common these days.
00972,TalkMore,Having a family is like having a blanket of love woven just for you.
00973,negative,Didn't you ever feel like you wanted to just murder your brothers and sisters?
00974,positive,That's like Victorian in this day and age.
00975,rhetorical,But who doesn't wish they had a big family to lean on in hard times?
00976,prompt,I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.
00977,TalkMore,I think moving is the same as growing.
00978,negative,That's what everyone needs an extended childhood.
00979,positive,I think anyone who doesn't move away from their family is a total loser.
00980,rhetorical,Does anyone want to be the middle ager who never moved away?
00981,prompt,I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.
00982,TalkMore,"Moving away from family is like losing a limb. Family is such an important part of life, moving away from them would make it much harder to get by."
00983,negative,"I wouldn't want to move away from my family at all. In fact, I'd want to move in with them. Forget having a relationship or a life of your own, having family breathe down your neck forever sounds much better!"
00984,positive,I moved as far away as I could from my family! I would have moved to another country if I could have! Living by family would be the worst thing ever!
00985,rhetorical,What could be more important than living by your family? Family is the only thing you can rely on in life.
00986,prompt,I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.
00987,TalkMore,Family is like life; You need it to live.
00988,negative,"Oh yeah, it's great having meddling parents nearby at all times."
00989,positive,"Me too! I moved out, and then never saw my family ever again!"
00990,rhetorical,Who doesn't love their families?
00991,prompt,"When I go to the pool, I see all these 80 year old people there who look really fit."
00992,TalkMore,I mean living in California is the equivalent to signing up for a lifetime of plastic surgery.
00993,negative,Is that my grandma or America's next top model?
00994,positive,I can't believe some of them are the age they are!
00995,rhetorical,"But honestly, is there anyone in California who doesn't look good?"
00996,prompt,"When I go to the pool, I see all these 80 year old people there who look really fit."
00997,TalkMore,80 year old people at the pool are like a fat girl in a string bikini.  Nobody wants to see that.
00998,negative,"Yes, it is so great to look at naked old people.  They look so great out at the pool with a walker."
00999,positive,There are alot of elderly people in great shape over at the pool!  I see them pumping in the gym before they go out for a swim.
01000,rhetorical,Why would you want to look at people that age at the pool?  I think there are better things to look at.
01001,prompt,"When I go to the pool, I see all these 80 year old people there who look really fit."
01002,TalkMore,Old people are like young people with more experience.
01003,negative,I'd better work out more. Grandma can probably bench more than me.
01004,positive,I want to be fit in old age too! But I won't live to 80; I'll live to 800!
01005,rhetorical,Wouldn't anyone like to be that fit at 80?
01006,change,I'd like to live near a forest as well.
01007,continuation,"Yeah, beaches are nice and cool. I love them."
01008,elaboration,"Yeah, a beach would be nice to live. I'd enjoy such a tropical locale."
01009,joking_sarcastic,"Yeah, getting sand everywhere sounds heavenly."
01010,change,What activities do you do in your current climate that you can't do on the beach?
01011,continuation,I agree! Living near the beach is like a childhood dream.
01012,elaboration,"I agree! There's the choice of sports, excising, fun, endless! I used to live in cooler climates, and it did make the beach more fun to look forward too."
01013,joking_sarcastic,There are plenty of beaches in cooler climates also! Just depends what you want to do near them.
01014,change,"Yeah, it's beautiful. The walking is making me kind of hungry though. Shouldn't we get something to eat soon?"
01015,continuation,"I know, I find it so relaxing, it completely mellows me. I don't even mind if it's rainy or chilly, which usually would bother me, but for some reason, the beach just speaks to me."
01016,elaboration,"So do I. But I really wish I had the dogs with me. They love the water and the sand, and they would both have an amazing time here."
01017,joking_sarcastic,"Oh yeah, any day, huh? That'd be a great way to lose your job, just strolling down the beach all day while your work piles up at the office."
01018,change,"Speaking of the beach, I love skinny dipping. It's so fun, if you don't get caught. Have you ever been skinny dipping? It doesn't have to be at the beach. Could be a pool or anywhere. Have you done it?"
01019,continuation,"On the plus side, you do get to bring back the smell of the beach with you, at least for a little while. So that's nice while it lasts. It's a more pleasant reminder of the good times you had that day."
01020,elaboration,"I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!"
01021,joking_sarcastic,"The moment I drove back, and opened the car door after getting home sand just started pouring out, castles and all. There were even a few crabs, and some fish. Water and all. I'm sure I must've brought back at least a quarter of the beach with me. On the plus side, now I no longer have to go out to go to the beach. I just open the front door."
01022,change,"Speaking of cars, I'm thinking of getting a new one."
01023,continuation,Oh yeah. It's like you take some of the beach home with you!
01024,elaboration,"Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place."
01025,joking_sarcastic,"Yeah, I ""love"" having to vacuum my car."
01026,change,I also like going to lakes.
01027,continuation,The sound of the surf is my favorite part.
01028,elaboration,But the seagulls  pooping everywhere makes it a little gross.
01029,joking_sarcastic,"On the plus side, after a few trips you can make your kids a sandbox."
01030,change,"Of course, the beach isn't the only place I'd like to live. I bet waking up and seeing the sun rise above the mountains would be pretty interesting too, don't you think?"
01031,continuation,Seeing the sun glisten on the water as it rises must be sort of magical as you smell that sweet morning breeze.
01032,elaboration,"I've never lived near a beach, so I've never had the chance to see the sun rise over the water. So the idea is really appealing to me."
01033,joking_sarcastic,"And plus, you know, I hear the dawn is the best time to meet mermaids. Maybe during one of my morning strolls I'll come across a cute girl swimming nearby, and I'll hook up with her. I'll just have to try and ignore the tail."
01034,change,"Well, a regular morning visit would at least teach me to bring a sweater. I'm getting really cold. Do you think we can head back soon?"
01035,continuation,"Sounds nice. It would be hard to stay inside if all of this were anywhere near your back door, you're right. Mornings and evenings would be hard to resist."
01036,elaboration,"Me, too. But I think I'd want to surf, as well. I mean, it'd be a shame to pass up those amazing waves. Who knows, you might even want to learn how and join me finally. What do you think?"
01037,joking_sarcastic,"Or you could just live on the beach, under those rocks maybe. As long as you're gonna be there every morning anyway, why not save money on rent and just do the beach bum thing? You'd be a literal beach bum, which has a certain integrity. Well, it'd be gritty, if nothing else."
01038,change,Hey we should take a walk to the mall
01039,continuation,Me too somewhere like Florida would be nice
01040,elaboration,The beach is a very relaxing place to go. The waves and ocean can't get no better than that
01041,joking_sarcastic,All you have to do is watch for crabs
01042,change,Maybe they'd rather play some beach volleyball? Still near the beach and can enjoy all the amenities.
01043,continuation,Exactly! I'd find any and all kinds of excuses to go for a walk and enjoy the scenery.
01044,elaboration,"I mean, maybe if you live near the beach it isn't as special as when you vacation or visit for short periods of time?"
01045,joking_sarcastic,I bet people with Aquaphobia don't like walking that close to the water!
01046,change,"Of course, walking on the sidewalk is good too."
01047,continuation,Yeah! I'd walk on the beach all the time if I lived by one.
01048,elaboration,"Yeah, beaches are so relaxing. It's so nice to be near the pleasant, relaxing ocean."
01049,joking_sarcastic,"Yeah, who doesn't love getting sand all over them?"
01050,change,I also really enjoy a walk in a forest.
01051,continuation,You can gather seashells or enjoy the soothing sound of the waves.
01052,elaboration,"The surf feels amazing on bare feet, and can be very relaxing."
01053,joking_sarcastic,Of course the smell of dead fish and dropped cigarette butts is just part of the charm.
01054,change,"On a hot day along the beach, ice cream also makes me happy. It's a perfect combination."
01055,continuation,What all do you do along the beach?
01056,elaboration,"I think it depends on the type of sand on the beach. The finer sand makes me happier, where the course sand only makes me normal happy."
01057,joking_sarcastic,And pavement is just a regular path to normality.
01058,change,I'd like to spend more time at the lake though.
01059,continuation,There is so much to enjoy at the beach.
01060,elaboration,I like watching little crabs the most.
01061,joking_sarcastic,"You do have to be careful and not catch crabs, though."
01062,change,Snowy paths to happiness are fun too!
01063,continuation,"Yeah, that's true! Let's walk on the beach."
01064,elaboration,"Yeah, that's a good way to look at them. They're a nice way to relax on a cool, refreshing, peaceful walk."
01065,joking_sarcastic,"Yeah, when I think ""happiness"" I think sand."
01066,change,I find it kind of fun to walk on any unusual surfaces. When it snows I like the crunch of it under my feet.
01067,continuation,If does brighten up my day to sea and hear the waves.
01068,elaboration,There's something appealing about feeling like you're between between the ocean and the land when you're at the beach.
01069,joking_sarcastic,"Who are you, Anakin Skywalker?"
01070,change,We could always walk on the boardwalk.
01071,continuation,"I like sand, though! It's soft and gets everywhere!"
01072,elaboration,"Oh yeah, I hate sand. It's coarse, and rough, and gets everywhere."
01073,joking_sarcastic,"Oh yeah, I love vacuuming sand out of my car!"
01074,change,Is it starting to rain. Talk about putting a damp on my parade
01075,continuation,I love the feel of sand on my feet
01076,elaboration,I took my son once to a beach. He built a sand castle and loved it
01077,joking_sarcastic,Im going to come up with a way you don't get sand in your feet
01078,change,"The icy tundra is basically a desert too, since it doesn't rain there."
01079,continuation,Whoa. That's true! Let's go to the desert!
01080,elaboration,That's not true at all! Beaches have water everywhere too. Deserts are defined by their utter LACK of water!
01081,joking_sarcastic,"Oh yeah, nothing like a relaxing walk through the desert!"
01082,change,"Or you could also say the beach is a miniature desert, I suppose. Either way, I'm ready to go for a swim, I think. How about you? Want to go in the water?"
01083,continuation,"That's true. And you'd definitely get a lot of sun. I've always been drawn to desert climates. I think they're so much nicer than the humidity or the rain you get back where we're from, you know?"
01084,elaboration,"Well, kind of. But a beach is called a beach because it's surrounding water. I don't think a desert is technically a beach."
01085,joking_sarcastic,"Except for the fact that there's no ocean anywhere nearby. But who cares? If you get too hot sitting on the sand, you can just go swimming in the ... sand, I guess. What a crappy beach, when you think about it."
01086,change,"If I didn't live on the beach or in a desert, I might like to live in the sky. Actually, I've never even been on a plane. Have you ever flown anywhere before?"
01087,continuation,"If you could find a little oasis, build a house there, you'd be set. No one would ever bother you, and you'd have plenty of water to drink."
01088,elaboration,"Okay, so it's a little different, but I still think living in a desert would be nice. The days would be hot, but the nights would cool. You could have cookouts during the eve, and ride horses during the day. Go on hikes, and just have neat adventures every day."
01089,joking_sarcastic,"Except instead of crabs you have scorpions! But hey, both have pinchers! And instead of sea weed you have rattlesnakes! But they're both wiggly! And instead of sand everywhere... Well, no, that's the same. Everything else sucks though."
01090,change,I don't just love walking on the beach though. I like hiking through all kinds of natural areas. I once was strolling through the forest and found a neat cave system. You ever been spelunking?
01091,continuation,"You get to sea the ocean, pick up seashells, enjoy the scent of the fresh ocean air. It's just a great all around experience, honestly."
01092,elaboration,"Of course I don't mean that everyone literally loves walks on the beach. Some people probably don't, but I think most people would enjoy all the different things that the beach has to offer. And in this case, even just walking is great because you get to take in the beauty of the land."
01093,joking_sarcastic,"Me? I personally take a Hoveround. Don't want my feet touching that nasty sand. Who knows what's in it? Crabs, eels, probably filled with sea monsters and bacterias. No thank you, I'd rather be a lazy shit."
01094,change,Who knows? Walks anywhere are nice.
01095,continuation,"I know.  It's so nice to have the fresh, salty air in your hair."
01096,elaboration,I know right!  I love feeling the sand between my toes.  It's so nice hearing the waves crashing on shore also.
01097,joking_sarcastic,The only people who don't like walks on the beach are people you can't trust.
01098,change,"Yeah. But aside from walking, just relaxing on the beach is nice too."
01099,continuation,"Beaches really are a relaxing place to walk, aren't they?"
01100,elaboration,"Who doesn't love walks, period? Walking is so relaxing."
01101,joking_sarcastic,I'm sure fish don't enjoy being on the beach.
01102,change,Maybe we could walk our dogs together sometime.
01103,continuation,I love to walk early in the morning when it's really quiet and you can hear the birds.
01104,elaboration,You're lucky that the park is so near to your house.  It helps to reduce the excuses not to walk.
01105,joking_sarcastic,I usually walk in the county park with my dog.  She doesn't get along with other dogs so that's another reason I like to walk early.
01106,change,"I find I miss the TV when I am in the park, though."
01107,continuation,A brisk walk can get the blood pumping and make you feel invigorated.
01108,elaboration,The light cardio is healthy for all ages and body types.
01109,joking_sarcastic,You might efind it especially relaxing  if you're in a motorized wheelchair
01110,change,Where else can you walk?
01111,continuation,The sidewalk in your neighborhood is good too.
01112,elaboration,There are many good places to go for a walk. Anywhere with ground is good!
01113,joking_sarcastic,I walk all the way from the couch to the fridge. I'm already a great walker!
01114,change,"That's excellent, I'm glad to see you're doing something healthy and enjoying it. How's your wife doing? Is she still dealing with her allergy issues? We never seem to see her outside any longer."
01115,continuation,"That's great. They say that is some of the best exercise you can get, that and swimming. It's easy, you don't have to exhaust yourself, and it's relaxing just to walk."
01116,elaboration,"Yeah, I like a nice walk, too. But I get bored pretty quickly, so this kind of scenery is what I need to keep me moving. It is so nice here, I could walk for hours, I think."
01117,joking_sarcastic,"Oh, I do that, too, except when I say ""daily walking"" I mean ""evening martini."" But I have a special kind of evening martini; it's mixed in such a way that you can drink it any time of day. For me, evening martinis taste best around lunchtime."
