UniqueID,DialogueActs,Texts
00731,prompt,"If you live in a beach town, no-one ever dresses up."
00732,TalkMore,Do you ever see people with real jobs wear suits?
00733,negative,People need to have more respect for themselves and start dressing up.
00734,positive,"I love this, everybody is just casual as can be."
00735,rhetorical,Who doesn't love just walking about in shorts?
00736,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
00737,TalkMore,What is your favorite thing to wear as pants?
00738,negative,"I dislike how leggings have stayed in fashion, they are very racy."
00739,positive,I love how leggings have stayed in fashion they make women look very pretty.
00740,rhetorical,Who doesn't love being comfortable? I believe leggings have stayed in fashion because they are comfortable.
00741,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
00742,TalkMore,I think the attraction to leggings is the function they offer to both keep you warm and have an element of modesty as well.
00743,negative,"I hate when people wear leggings with shorts on top of them, it looks so cringe."
00744,positive,"It seems like the long leggings are in style, especially where the weather is colder."
00745,rhetorical,"Maybe you could try wearing giant socks that go over your knees, wouldn't that be in style too?"
00746,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
00747,TalkMore,"All in all, leggings are great. If for nothing else than encouraging women to exercise and keep their legs in shape."
00748,negative,"I don't know about these leggings in larger sizes, though. It encourages women who shouldn't be showing us their thighs to put them out there. Gross!"
00749,positive,"Leggings are a great way to stay warm in the winter. I love wearing them underneath things, like skirts or shorts. That way you can wear these skimpier things in cold weather and still be comfortable."
00750,rhetorical,Don't you just love the new line of leggings by Kate Hudson? They're so colorful!
00751,prompt,Have you noticed that a lot of men dye their hair?
00752,TalkMore,Does your dad dye his hair?
00753,negative,And others shouldn't bother they have so little hair to begin with.
00754,positive,It does make some look younger.
00755,rhetorical,I mean does it really matter if that half inch halo around your head is salt n pepper or just salt?
00756,prompt,Have you noticed that a lot of men dye their hair?
00757,TalkMore,Yeah? What colors are they using?
00758,negative,"Yeah, and I don't like it."
00759,positive,"Yeah, I think it makes them cute."
00760,rhetorical,Why do they do that?
00761,prompt,Have you noticed that a lot of men dye their hair?
00762,TalkMore,"I have noticed that, do you think it's becoming a new trend for men to dye their hair?"
00763,negative,I prefer a natural look over fake looking dyed hair for men.
00764,positive,There are so many great options for men's hair dye these days.
00765,rhetorical,Why don't men with grey hair just dye it? It looks so much better.
00766,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
00767,TalkMore,"Do you have one catalog that you use most of the time, or use a lot of different ones?"
00768,negative,I always feel weird about returning things so I only buy something I haven't tried if I know I'm going to keep it.
00769,positive,Being able to avoid the hassles of a store is a big benefit.
00770,rhetorical,Is having packages getting shipped back and forth all the time really the most efficient way for these companies to run things?
00771,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
00772,TalkMore,Which catalogs do you use? How often do you send things back? Is the quality good? What about the prices?
00773,negative,That must be a boring way to shop. It sounds antisocial.
00774,positive,Isn't just the best? No long lines or rude sales people.
00775,rhetorical,"I guess pretty soon we won't even be able to go to stores, everything will be done online, right?"
00776,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
00777,TalkMore,How often do you order out of the catalog? Do you ever go into stores?  What's your favorite catalog?
00778,negative,I am not a big fan of shopping in the stores  where there is a bunch off teenage clerks.  And I don't like online sites or catalogs that don't give a different view of the item.
00779,positive,I love shopping online which is like a catalog.  I like not being hassled by the workers at the store and not feeling pressure to hurry up.
00780,rhetorical,Why do people even enjoy going shopping in the stores?  Catalogs and online is so much easier.
00781,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
00782,TalkMore,I can't imagine spending that much. But I guess we all have our guilty pleasures. Haven't you ever bought something expensive for yourself?
00783,negative,That's a ridiculous amount of money to spend. There are so many other things they could have bought with that money.
00784,positive,I can understand treating yourself to something expensive every once in a while. They must really love those jeans and feel great when they wear them.
00785,rhetorical,How can people spend that much? It doesn't seem practical.
00786,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
00787,TalkMore,You have to be kidding me! Where did she get them?
00788,negative,"They're a rip off, only a greedy company would charge so much for a pair of jeans."
00789,positive,"They must be top quality, or they wouldn't charge so much for them."
00790,rhetorical,"They're like a fart from a fat lady, right?"
00791,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
00792,TalkMore,What would you buy if you could buy any pair of jeans?
00793,negative,They sure do cost too much though.
00794,positive,Designer jeans really do fit better overall I think.
00795,rhetorical,Who doesn't want a pair J Brand's though?
00796,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
00797,TalkMore,Let's go get a couple of those magazines I mentioned and take a look at the variety of fashion options for men. Or even a quick review of Amazon.com will show you how much is out there. Let's do that right now!
00798,negative,"Men don't really need to express themselves with clothes. Men are more interested in doing stuff, like hunting or fishing or watching football."
00799,positive,"If you look at the magazines Esquire or GQ, you'll see that men's fashion is highly developed. The clothes designers produce for men these days are amazing!"
00800,rhetorical,Wouldn't it be great if less people worried about fashion? Both men and women? Think of the money this would save everyone!
00801,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
00802,TalkMore,"That's a good point, do you think they would make better choices if there was more available to them?"
00803,negative,Most men don't care that much about what they wear anyway.
00804,positive,"Men have so many great fashion options available to them, I love men's fashion."
00805,rhetorical,Do men want to express themselves with fashion? That seems more like a woman's thing.
00806,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
00807,TalkMore,Do you think men can get away with painting their nails?
00808,negative,But can you imagine if men wore dresses all the time? That wouldn't be too pretty since men's legs are usually awfully hairy!
00809,positive,I know! It's sad they always have to wear suits or pants.
00810,rhetorical,Does anyone really want to see extra hairy leg hair?
00811,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
00812,TalkMore,"i really get stressed up with the whole city rush wouldn't  even mind a weekend outside the city for a calm head, we should even plan to this or what do you think?"
00813,negative,"i can't live in a rural area just because i love hiking,i have got a banking career to build and only the city posses the right tool to build my career."
00814,positive,"same reason why i had not moved to the city myself,i love adventures,hiking and mountain climbing,besides i just don't like the rush life of the city."
00815,rhetorical,a city life in exchange for hiking?come on man i bet in a week you'll be feed up and move back to the city.
00816,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
00817,TalkMore,Do you have special gear that you use when you go out?
00818,negative,"I prefer civilization to the wilderness, I like being able to access things when I need them, like food, or a bathroom."
00819,positive,"I like being outdoors, too, it's so much nicer when you can be in touch with nature."
00820,rhetorical,If things keep going like they're going how much longer are there going to be places to hike?
00821,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
00822,TalkMore,Do you have any plans to go hiking in the mountains soon?
00823,negative,"No way do I want to go hiking.  There are bugs and snakes and all sorts of other critters.  Not to mention, there is dirt."
00824,positive,I love going out and spending the day hiking and getting to spend time in nature.  You get a real sense of freedom while hiking.
00825,rhetorical,How is it possible for anyone not to love hiking in the mountains?
00826,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
00827,TalkMore,"Wow, you've been to Paris? What did you do? What did you eat? Tell me everything."
00828,negative,You must mean the buzz of flies because New York City smells horrible.
00829,positive,Everyone loves New York. It really is as great as they say
00830,rhetorical,Isn't that why their slogan is I love New York?
00831,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
00832,TalkMore,Have you ever been to Paris? I 'd really love to go some day.
00833,negative,"I dislike all the buzz of New York, add on to the fact that it snows a lot and I'm done."
00834,positive,I enjoy a more peaceful setting versus a lot noise I'd have to go with Paris.
00835,rhetorical,It really is hard to choose if you had to pick where to live I'm I right?
00836,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
00837,TalkMore,What's your favorite part of New York? What do you like  to eat there?
00838,negative,I think New York is too much for me. I hate crowds and the constant buzz of things going on there.
00839,positive,I love the night life in New York! Great city with great atmosphere. I could really settle down there.
00840,rhetorical,Who doesn't love a fun night in the city? I could get used to that.
00841,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
00842,TalkMore,Why do you think this? Is the stress of modern life too much for you?
00843,negative,"Have you ever seen Into The Wild? I know how this goes, we all die."
00844,positive,I've always loved the idea of dropping everything going to live off the land in Alaska.
00845,rhetorical,Who doesn't love dying of starvation and cold right?
00846,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
00847,TalkMore,Have you ever lived like that before? Was it hard?
00848,negative,I wouldn't like to live somewhere primitive. I can't live without my laptop.
00849,positive,I would love to just rough it in the wilderness. It feels good to get away from everything sometimes.
00850,rhetorical,Why would you want to live simply? That sounds like torture.
00851,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
00852,TalkMore,Where would you run away to if you could go anywhere?
00853,negative,After awhile though it would probably get lonely.
00854,positive,That would be wonderful.
00855,rhetorical,Isn't that called living in Indiana?
00856,prompt,Traveling is my absolute favorite thing. I love going new places.
00857,TalkMore,Where do you want to go next?
00858,negative,"I hate traveling. No, I like to stay at home!"
00859,positive,I love traveling too! Take me with you!
00860,rhetorical,Who couldn't use a bit of travel?
00861,prompt,Traveling is my absolute favorite thing. I love going new places.
00862,TalkMore,Are you planning to go to any new places in the next month.
00863,negative,I really don't like going to new places because it makes me anxious.  It is really scary being some place new.
00864,positive,I love going new places too.  You get to see and learn so much. It is so much fun.
00865,rhetorical,Who doesn't like going to new places?
00866,prompt,Traveling is my absolute favorite thing. I love going new places.
00867,TalkMore,How many places have you been to?  Where was your favorite place to go?
00868,negative,I don't like going to new places.  I always feel out of place.
00869,positive,Me too!  It's so fun to see new places!
00870,rhetorical,Who doesn't like travelling?  It's so fun!
00871,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
00872,TalkMore,Hm. Do you have any idea who the criminals might be?
00873,negative,Nothing we can do. Crime's gonna always be there.
00874,positive,I think we can stop it! We just have to stay vigilant.
00875,rhetorical,Why does crime happen?
00876,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
00877,TalkMore,We really need to take an aggressive approach to stop crime
00878,negative,"This is not an ideal situation, we need to get these scum out of our neighborhood."
00879,positive,"I agree, I'm glad we have the police officers to protect us."
00880,rhetorical,Who doesn't love the fear of having all their stuff taken from them?
00881,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
00882,TalkMore,Have you reported the crimes to the police? If I were living there I would gather as many able bodied men as I could and patrol the streets at night. Take back the streets from those criminals.
00883,negative,I wouldn't live in that neighborhood if they paid me. I hear crime is just getting worse and worse there. I wouldn't even drive through there in daylight.
00884,positive,Keep your doors locked and have some decent insurance. That should help out a bit.
00885,rhetorical,What's there to steal in that place? Every body living there is just as broke as the thieves.
00886,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
00887,TalkMore,What steps have you taken?  Do you have emergency supplies? How big is the risk there?
00888,negative,"I'd always be paranoid there, I can't imagine purposefully living there, it seems silly."
00889,positive,"Hopefully you won't get any soon, the big ones are pretty rare."
00890,rhetorical,How prepared can you really be for an earthquake?
00891,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
00892,TalkMore,How do they get you to be prepared?
00893,negative,I'd hate living in a place like that.  I'm more comfortable knowing that we won't experience earthquakes.
00894,positive,It's good to always be ready even if nothing will happen.
00895,rhetorical,Why wouldn't you want to be prepared?
00896,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
00897,TalkMore,Are you ready? I can help you with anything you need.
00898,negative,I'm never ready because I'm so lazy lul.
00899,positive,I'm always ready because I've gone through an earthquake before.
00900,rhetorical,"Duh, who WOULDN'T be ready for an earthquake considering the place we live?"
00901,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
00902,TalkMore,Oh? What do you all like doing together?
00903,negative,"Eh, I prefer alone time. I love my family but I need time apart."
00904,positive,"Yeah, family's important. I agree."
00905,rhetorical,Who doesn't love spending time with their family?
00906,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
00907,TalkMore,Oh really? How close do they live? Which family members? Are you guys really close? Have you always been that way?
00908,negative,"I hate having family so close by. I never have any privacy. They want to come over all the time, and my husband and I never get to do anything just the two of us. It's almost like I never grew up and moved out of the house because they're breathing down my neck all the time."
00909,positive,"I definitely enjoy having family around. I get tons of free babysitting, and I never have to do anything alone. There's always someone to have dinner with or go shopping, or even bring some food over when I'm sick."
00910,rhetorical,"Who wouldn't like having family living nearby? I mean, think of all the help you can get for free."
00911,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
00912,TalkMore,"Do you do big events, or just lots of little ones?"
00913,negative,"I like being out on my own, so I don't get sucked into the drama."
00914,positive,"I like being near family, too, it's nice to be able to have someone close by that I know I can rely on if I need them."
00915,rhetorical,"For something that you do outside, how did barbecues become something that we associate with families rather than a way to interact with strangers?"
00916,prompt,"I like living in a place that has good weather, where it never snows."
00917,TalkMore,"Do go on, what place would you like to live specifically?"
00918,negative,I do not like snow I hate it so much and wish to get away from it.
00919,positive,I agree I love not having to shovel out snow in my driveway before work.
00920,rhetorical,Who doesn't love black ice on the road that could possibly kill you?
00921,prompt,"I like living in a place that has good weather, where it never snows."
00922,TalkMore,"Seriously though, where would you move to that's warm if you could live anywhere?"
00923,negative,Sometimes I get sick of warm weather though because I hate humidity.
00924,positive,I totally agree. I would love to move to California.
00925,rhetorical,"Is that supposed to be how we enjoy warm weather, by sweating ot death?"
00926,prompt,"I like living in a place that has good weather, where it never snows."
00927,TalkMore,What places have you lived? Which has the best weather?
00928,negative,I don't like warm weather. I'd rather be cold than hot.
00929,positive,Living where it never snows is the best. You never have to buy expensive snow tires.
00930,rhetorical,Why does anyone like snow? It makes me want to stay inside all day.
00931,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
00932,TalkMore,And what do you think.  Wouldn't you like to have a family?
00933,negative,"People who don't have children are happier now, but they'll be miserable in the future.  Everyone grows old, and it's pointless to grow old without family."
00934,positive,"Of course, they have less stress."
00935,rhetorical,Who doesn't like kids? They're load and smelly and they poop everywhere. It's awesome.
00936,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
00937,TalkMore,Do you know many people who are happy without children? I dont know anyone with children who arent happy. It must be a person by person feeling.
00938,negative,Who can really say what defines happiness and agree on it. What i think is happiness can be totally different than what you think is happiness.
00939,positive,Happiness is a important study to read about. All kind of information can be found that isnt known before and I would love to find out new and exciting information!
00940,rhetorical,Who is to say that children make everyone happy? Even those with children can say they are unhappy.
00941,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
00942,TalkMore,Hm. Do you think that's true?
00943,negative,I don't believe it. You need kids to feel happy.
00944,positive,"I can see that. Not having kids means you have more time to yourself, after all."
00945,rhetorical,"Hm, would I be happier with kids?"
00946,prompt,I wonder how important it is to live near your parents as they get older.
00947,TalkMore,"oh its really very important,at least to me. so what,are you contemplating having your parents move closer to you?"
00948,negative,"well,am a busy person and having them that close would distract me and means i have to almost see them everyday."
00949,positive,"o yeah, i for one had it in mind i would have them live  with me as they get older."
00950,rhetorical,"how important? come on i won't even wait until they get older to have them live close to me,i miss them like daily."
00951,prompt,I wonder how important it is to live near your parents as they get older.
00952,TalkMore,It would be wonderful to live near our parents.  They did so much for us and I would like to sort of pay them back.
00953,negative,I would not want to live near my parents.
00954,positive,"As our parents age, lot of times they need some help."
00955,rhetorical,It would be nice to help our parents as they age.
00956,prompt,I wonder how important it is to live near your parents as they get older.
00957,TalkMore,Did your parents live near you?
00958,negative,I'd like to live away from mine. They meddle too much.
00959,positive,Parents are great! They love you and offer wonderful advice.
00960,rhetorical,Who doesn't love their parents being nearby?
00961,prompt,I come from a big family. That isn't that common these days.
00962,TalkMore,"God, having family members own. I love them so much."
00963,negative,"Ugh, I can't stand my family. They're not nice."
00964,positive,"That's great, having families is good."
00965,rhetorical,Do you not like them?
00966,prompt,I come from a big family. That isn't that common these days.
00967,TalkMore,nan
00968,negative,Sometimes they can also cost too much to take care of.
00969,positive,Big families really come in handy when you need support.
00970,rhetorical,nan
00971,prompt,I come from a big family. That isn't that common these days.
00972,TalkMore,Really? How many brothers and sisters do you have?
00973,negative,"I have seen plenty of big families, in fact I know of at least six families that are five or more."
00974,positive,"Tell me about it, my mother and father all had a ton of siblings but our generations are having less children."
00975,rhetorical,Was it a status symbol back in the days to have big families?
00976,prompt,I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.
00977,TalkMore,How often do you get to see your family?
00978,negative,"Eh, family can be a drag. It's nice to get some space between them."
00979,positive,Family is great! It must be wonderful to live nearby.
00980,rhetorical,Who doesn't love their family?
00981,prompt,I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.
00982,TalkMore,What are your thoughts on this? Do you miss your life at home?
00983,negative,I am also resentful of them leaving me here alone to fend for my self.
00984,positive,"It depends my family moved out of state and I live alone, I'm okay."
00985,rhetorical,Who doesn't love moving out and being alone forever?
00986,prompt,I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.
00987,TalkMore,Did you ever move back home?
00988,negative,Sometimes though people move away too young and end up making rash decisions without their parental influence near by.
00989,positive,I think it is really good to see gain a new perspective by moving away.
00990,rhetorical,Does anyone really ever want leave home?
00991,prompt,"When I go to the pool, I see all these 80 year old people there who look really fit."
00992,TalkMore,By the way how old is your grandpa that still surfs?
00993,negative,"But honestly, there are others that could use some wisdom in what they wear the beach. I don't think anyone really enjoys making eyes at a pile of wrinkly skin."
00994,positive,I know! Isn;t it amazing how great some people still look?
00995,rhetorical,I mean does anyone really want to see Grandpa in a Speedo?
00996,prompt,"When I go to the pool, I see all these 80 year old people there who look really fit."
00997,TalkMore,"I think that is great, do you ever ask for tips on keeping fit?"
00998,negative,"No wonder they are fit, what else do they have to do."
00999,positive,I think that it is great that they stay fit.
01000,rhetorical,Do you think they will still be swimming at 90?
01001,prompt,"When I go to the pool, I see all these 80 year old people there who look really fit."
01002,TalkMore,Oh? Do you feel inspired when you see them?
01003,negative,"Eh, staying fit isn't worth it if you can't have fun."
01004,positive,Yeah! I want to be as fit as them when I'm old.
01005,rhetorical,How do they stay so fit?
01006,change,I'd like to live near a forest as well.
01007,continuation,"Yeah, beaches are nice and cool. I love them."
01008,elaboration,"Yeah, a beach would be nice to live. I'd enjoy such a tropical locale."
01009,joking_sarcastic,"Yeah, getting sand everywhere sounds heavenly."
01010,change,What activities do you do in your current climate that you can't do on the beach?
01011,continuation,I agree! Living near the beach is like a childhood dream.
01012,elaboration,"I agree! There's the choice of sports, excising, fun, endless! I used to live in cooler climates, and it did make the beach more fun to look forward too."
01013,joking_sarcastic,There are plenty of beaches in cooler climates also! Just depends what you want to do near them.
01014,change,"Yeah, it's beautiful. The walking is making me kind of hungry though. Shouldn't we get something to eat soon?"
01015,continuation,"I know, I find it so relaxing, it completely mellows me. I don't even mind if it's rainy or chilly, which usually would bother me, but for some reason, the beach just speaks to me."
01016,elaboration,"So do I. But I really wish I had the dogs with me. They love the water and the sand, and they would both have an amazing time here."
01017,joking_sarcastic,"Oh yeah, any day, huh? That'd be a great way to lose your job, just strolling down the beach all day while your work piles up at the office."
01018,change,"Speaking of the beach, I love skinny dipping. It's so fun, if you don't get caught. Have you ever been skinny dipping? It doesn't have to be at the beach. Could be a pool or anywhere. Have you done it?"
01019,continuation,"On the plus side, you do get to bring back the smell of the beach with you, at least for a little while. So that's nice while it lasts. It's a more pleasant reminder of the good times you had that day."
01020,elaboration,"I mean, I do love the beach too, seriously, but cleaning out your car afterwards is a pain. That sand has a way of getting down in between your seats, and in tiny cracks that are hard to clean out. Not to be a pessimist or anything, though! The beach is nice, seriously. Just don't like when you leave!"
01021,joking_sarcastic,"The moment I drove back, and opened the car door after getting home sand just started pouring out, castles and all. There were even a few crabs, and some fish. Water and all. I'm sure I must've brought back at least a quarter of the beach with me. On the plus side, now I no longer have to go out to go to the beach. I just open the front door."
01022,change,"Speaking of cars, I'm thinking of getting a new one."
01023,continuation,Oh yeah. It's like you take some of the beach home with you!
01024,elaboration,"Sand is interesting; There's so much of it, and we don't even notice it unless there's a lot of it in one place."
01025,joking_sarcastic,"Yeah, I ""love"" having to vacuum my car."
01026,change,I also like going to lakes.
01027,continuation,The sound of the surf is my favorite part.
01028,elaboration,But the seagulls  pooping everywhere makes it a little gross.
01029,joking_sarcastic,"On the plus side, after a few trips you can make your kids a sandbox."
01030,change,"Of course, the beach isn't the only place I'd like to live. I bet waking up and seeing the sun rise above the mountains would be pretty interesting too, don't you think?"
01031,continuation,Seeing the sun glisten on the water as it rises must be sort of magical as you smell that sweet morning breeze.
01032,elaboration,"I've never lived near a beach, so I've never had the chance to see the sun rise over the water. So the idea is really appealing to me."
01033,joking_sarcastic,"And plus, you know, I hear the dawn is the best time to meet mermaids. Maybe during one of my morning strolls I'll come across a cute girl swimming nearby, and I'll hook up with her. I'll just have to try and ignore the tail."
01034,change,"Well, a regular morning visit would at least teach me to bring a sweater. I'm getting really cold. Do you think we can head back soon?"
01035,continuation,"Sounds nice. It would be hard to stay inside if all of this were anywhere near your back door, you're right. Mornings and evenings would be hard to resist."
01036,elaboration,"Me, too. But I think I'd want to surf, as well. I mean, it'd be a shame to pass up those amazing waves. Who knows, you might even want to learn how and join me finally. What do you think?"
01037,joking_sarcastic,"Or you could just live on the beach, under those rocks maybe. As long as you're gonna be there every morning anyway, why not save money on rent and just do the beach bum thing? You'd be a literal beach bum, which has a certain integrity. Well, it'd be gritty, if nothing else."
01038,change,Hey we should take a walk to the mall
01039,continuation,Me too somewhere like Florida would be nice
01040,elaboration,The beach is a very relaxing place to go. The waves and ocean can't get no better than that
01041,joking_sarcastic,All you have to do is watch for crabs
01042,change,Maybe they'd rather play some beach volleyball? Still near the beach and can enjoy all the amenities.
01043,continuation,Exactly! I'd find any and all kinds of excuses to go for a walk and enjoy the scenery.
01044,elaboration,"I mean, maybe if you live near the beach it isn't as special as when you vacation or visit for short periods of time?"
01045,joking_sarcastic,I bet people with Aquaphobia don't like walking that close to the water!
01046,change,"Of course, walking on the sidewalk is good too."
01047,continuation,Yeah! I'd walk on the beach all the time if I lived by one.
01048,elaboration,"Yeah, beaches are so relaxing. It's so nice to be near the pleasant, relaxing ocean."
01049,joking_sarcastic,"Yeah, who doesn't love getting sand all over them?"
01050,change,I also really enjoy a walk in a forest.
01051,continuation,You can gather seashells or enjoy the soothing sound of the waves.
01052,elaboration,"The surf feels amazing on bare feet, and can be very relaxing."
01053,joking_sarcastic,Of course the smell of dead fish and dropped cigarette butts is just part of the charm.
01054,change,"On a hot day along the beach, ice cream also makes me happy. It's a perfect combination."
01055,continuation,What all do you do along the beach?
01056,elaboration,"I think it depends on the type of sand on the beach. The finer sand makes me happier, where the course sand only makes me normal happy."
01057,joking_sarcastic,And pavement is just a regular path to normality.
01058,change,I'd like to spend more time at the lake though.
01059,continuation,There is so much to enjoy at the beach.
01060,elaboration,I like watching little crabs the most.
01061,joking_sarcastic,"You do have to be careful and not catch crabs, though."
01062,change,Snowy paths to happiness are fun too!
01063,continuation,"Yeah, that's true! Let's walk on the beach."
01064,elaboration,"Yeah, that's a good way to look at them. They're a nice way to relax on a cool, refreshing, peaceful walk."
01065,joking_sarcastic,"Yeah, when I think ""happiness"" I think sand."
01066,change,I find it kind of fun to walk on any unusual surfaces. When it snows I like the crunch of it under my feet.
01067,continuation,If does brighten up my day to sea and hear the waves.
01068,elaboration,There's something appealing about feeling like you're between between the ocean and the land when you're at the beach.
01069,joking_sarcastic,"Who are you, Anakin Skywalker?"
01070,change,We could always walk on the boardwalk.
01071,continuation,"I like sand, though! It's soft and gets everywhere!"
01072,elaboration,"Oh yeah, I hate sand. It's coarse, and rough, and gets everywhere."
01073,joking_sarcastic,"Oh yeah, I love vacuuming sand out of my car!"
01074,change,Is it starting to rain. Talk about putting a damp on my parade
01075,continuation,I love the feel of sand on my feet
01076,elaboration,I took my son once to a beach. He built a sand castle and loved it
01077,joking_sarcastic,Im going to come up with a way you don't get sand in your feet
01078,change,"The icy tundra is basically a desert too, since it doesn't rain there."
01079,continuation,Whoa. That's true! Let's go to the desert!
01080,elaboration,That's not true at all! Beaches have water everywhere too. Deserts are defined by their utter LACK of water!
01081,joking_sarcastic,"Oh yeah, nothing like a relaxing walk through the desert!"
01082,change,"Or you could also say the beach is a miniature desert, I suppose. Either way, I'm ready to go for a swim, I think. How about you? Want to go in the water?"
01083,continuation,"That's true. And you'd definitely get a lot of sun. I've always been drawn to desert climates. I think they're so much nicer than the humidity or the rain you get back where we're from, you know?"
01084,elaboration,"Well, kind of. But a beach is called a beach because it's surrounding water. I don't think a desert is technically a beach."
01085,joking_sarcastic,"Except for the fact that there's no ocean anywhere nearby. But who cares? If you get too hot sitting on the sand, you can just go swimming in the ... sand, I guess. What a crappy beach, when you think about it."
01086,change,"If I didn't live on the beach or in a desert, I might like to live in the sky. Actually, I've never even been on a plane. Have you ever flown anywhere before?"
01087,continuation,"If you could find a little oasis, build a house there, you'd be set. No one would ever bother you, and you'd have plenty of water to drink."
01088,elaboration,"Okay, so it's a little different, but I still think living in a desert would be nice. The days would be hot, but the nights would cool. You could have cookouts during the eve, and ride horses during the day. Go on hikes, and just have neat adventures every day."
01089,joking_sarcastic,"Except instead of crabs you have scorpions! But hey, both have pinchers! And instead of sea weed you have rattlesnakes! But they're both wiggly! And instead of sand everywhere... Well, no, that's the same. Everything else sucks though."
01090,change,I don't just love walking on the beach though. I like hiking through all kinds of natural areas. I once was strolling through the forest and found a neat cave system. You ever been spelunking?
01091,continuation,"You get to sea the ocean, pick up seashells, enjoy the scent of the fresh ocean air. It's just a great all around experience, honestly."
01092,elaboration,"Of course I don't mean that everyone literally loves walks on the beach. Some people probably don't, but I think most people would enjoy all the different things that the beach has to offer. And in this case, even just walking is great because you get to take in the beauty of the land."
01093,joking_sarcastic,"Me? I personally take a Hoveround. Don't want my feet touching that nasty sand. Who knows what's in it? Crabs, eels, probably filled with sea monsters and bacterias. No thank you, I'd rather be a lazy shit."
01094,change,Who knows? Walks anywhere are nice.
01095,continuation,"I know.  It's so nice to have the fresh, salty air in your hair."
01096,elaboration,I know right!  I love feeling the sand between my toes.  It's so nice hearing the waves crashing on shore also.
01097,joking_sarcastic,The only people who don't like walks on the beach are people you can't trust.
01098,change,"Yeah. But aside from walking, just relaxing on the beach is nice too."
01099,continuation,"Beaches really are a relaxing place to walk, aren't they?"
01100,elaboration,"Who doesn't love walks, period? Walking is so relaxing."
01101,joking_sarcastic,I'm sure fish don't enjoy being on the beach.
01102,change,Maybe we could walk our dogs together sometime.
01103,continuation,I love to walk early in the morning when it's really quiet and you can hear the birds.
01104,elaboration,You're lucky that the park is so near to your house.  It helps to reduce the excuses not to walk.
01105,joking_sarcastic,I usually walk in the county park with my dog.  She doesn't get along with other dogs so that's another reason I like to walk early.
01106,change,"I find I miss the TV when I am in the park, though."
01107,continuation,A brisk walk can get the blood pumping and make you feel invigorated.
01108,elaboration,The light cardio is healthy for all ages and body types.
01109,joking_sarcastic,You might efind it especially relaxing  if you're in a motorized wheelchair
01110,change,Where else can you walk?
01111,continuation,The sidewalk in your neighborhood is good too.
01112,elaboration,There are many good places to go for a walk. Anywhere with ground is good!
01113,joking_sarcastic,I walk all the way from the couch to the fridge. I'm already a great walker!
01114,change,"That's excellent, I'm glad to see you're doing something healthy and enjoying it. How's your wife doing? Is she still dealing with her allergy issues? We never seem to see her outside any longer."
01115,continuation,"That's great. They say that is some of the best exercise you can get, that and swimming. It's easy, you don't have to exhaust yourself, and it's relaxing just to walk."
01116,elaboration,"Yeah, I like a nice walk, too. But I get bored pretty quickly, so this kind of scenery is what I need to keep me moving. It is so nice here, I could walk for hours, I think."
